snr_gt,snr_raw,snr_denoised,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal
1.7974057e+25,0.9582496,0.1154769,310000.0,151467.38,149824.06,149824.05,18.959988,10.343321,8.540157,8.5401535
1.7974057e+25,0.9073047,0.08633474,310000.0,151467.38,149824.06,149824.05,18.959988,10.343138,8.540154,8.5401535
1.7974057e+25,0.9496824,0.13101281,310000.0,151467.34,149824.06,149824.05,18.959988,10.343318,8.540148,8.5401535
1.7974057e+25,0.96937984,0.14941369,310000.0,151467.42,149824.05,149824.06,18.959988,10.343431,8.540154,8.540153
1.7974057e+25,0.88779527,0.099122785,310000.0,151467.34,149824.06,149824.06,18.959988,10.343144,8.540147,8.5401535
1.7974057e+25,0.8913388,0.10943755,310000.0,151467.34,149824.05,149824.06,18.959988,10.343498,8.540159,8.5401535
1.7974057e+25,0.9279798,0.09149621,310000.0,151467.4,149824.05,149824.06,18.959988,10.343434,8.540173,8.540153
1.7974057e+25,0.907739,0.09900405,310000.0,151467.36,149824.05,149824.03,18.959988,10.343254,8.540151,8.540153
1.7974057e+25,0.9485893,0.16863246,310000.0,151467.45,149824.06,149824.05,18.959988,10.343747,8.540124,8.5401535
1.7974057e+25,0.938696,0.19066024,310000.0,151467.39,149824.06,149824.05,18.959988,10.343365,8.540161,8.540153
1.7974057e+25,0.93866163,0.089732185,310000.0,151467.4,149824.05,149824.05,18.959988,10.343554,8.540148,8.5401535
1.7974057e+25,0.8977346,0.11391214,310000.0,151467.38,149824.05,149824.05,18.959988,10.343389,8.540122,8.540153
1.7974057e+25,0.95136064,0.12758486,310000.0,151467.36,149824.06,149824.05,18.959988,10.343054,8.540148,8.540153
1.7974057e+25,0.9835697,0.18998134,310000.0,151467.36,149824.05,149824.06,18.959988,10.343358,8.540152,8.540153
1.7974057e+25,0.95720965,0.11813748,310000.0,151467.42,149824.05,149824.05,18.959988,10.3435135,8.540149,8.540153
1.7974057e+25,0.9620827,0.12671743,310000.0,151467.38,149824.05,149824.06,18.959988,10.343434,8.540154,8.5401535
1.7974057e+25,0.9210787,0.10046967,310000.0,151467.44,149824.06,149824.05,18.959988,10.34362,8.540162,8.540153
1.7974057e+25,0.9655834,0.13695125,310000.0,151467.36,149824.05,149824.06,18.959988,10.343485,8.540153,8.5401535
1.7974057e+25,0.92602175,0.10907198,310000.0,151467.36,149824.05,149824.05,18.959988,10.343367,8.540177,8.5401535
1.7974057e+25,0.88860005,0.0909484,310000.0,151467.39,149824.06,149824.05,18.959988,10.34367,8.540154,8.540153
1.7974057e+25,0.97724813,0.15739563,310000.0,151467.36,149824.06,149824.05,18.959988,10.34341,8.540153,8.5401535
1.7974057e+25,0.9191335,0.110051215,310000.0,151467.38,149824.03,149824.06,18.959988,10.343387,8.540141,8.5401535
1.7974057e+25,0.90232944,0.11295828,310000.0,151467.39,149824.06,149824.05,18.959988,10.343495,8.540144,8.540152
1.7974057e+25,0.9063596,0.09533791,310000.0,151467.39,149824.06,149824.05,18.959988,10.343387,8.540114,8.540153
1.7974057e+25,0.91517997,0.08174951,310000.0,151467.38,149824.05,149824.05,18.959988,10.3436165,8.540163,8.540153
1.7974057e+25,0.92123604,0.121721596,310000.0,151467.39,149824.03,149824.06,18.959988,10.343237,8.540124,8.5401535
1.7974057e+25,0.9392768,0.10479643,310000.0,151467.38,149824.06,149824.06,18.959988,10.343127,8.540157,8.540153
1.7974057e+25,0.9228718,0.098699264,310000.0,151467.36,149824.05,149824.06,18.959988,10.343261,8.54016,8.5401535
1.7974057e+25,0.9481209,0.13057461,310000.0,151467.38,149824.06,149824.06,18.959988,10.343397,8.540141,8.5401535
1.7974057e+25,0.90469074,0.083752215,310000.0,151467.4,149824.08,149824.06,18.959988,10.3435135,8.540142,8.540153
1.7974057e+25,0.91207045,0.08338637,310000.0,151467.42,149824.05,149824.06,18.959988,10.343639,8.54015,8.5401535
1.7974057e+25,0.9612111,0.11804187,310000.0,151467.38,149824.06,149824.06,18.959988,10.343141,8.540149,8.5401535
1.7974057e+25,0.93567634,0.09895591,310000.0,151467.39,149824.05,149824.06,18.959988,10.343405,8.540146,8.540153
1.7974057e+25,0.9374927,0.10943597,310000.0,151467.38,149824.05,149824.06,18.959988,10.343514,8.540162,8.540153
1.7974057e+25,0.9706929,0.15021077,310000.0,151467.36,149824.06,149824.08,18.959988,10.343386,8.540156,8.54015
1.7974057e+25,0.91354865,0.12490107,310000.0,151467.38,149824.05,149824.05,18.959988,10.34355,8.540147,8.540151
1.7974057e+25,0.95358336,0.13246502,310000.0,151467.42,149824.03,149824.05,18.959988,10.343402,8.540156,8.54015
1.7974057e+25,0.9284942,0.09853237,310000.0,151467.36,149824.05,149824.05,18.959988,10.343232,8.540156,8.540151
1.7974057e+25,0.95629275,0.11751925,310000.0,151467.39,149824.06,149824.06,18.959988,10.343469,8.54015,8.540151
1.7974057e+25,0.91229296,0.08915206,310000.0,151467.38,149824.05,149824.05,18.959988,10.343477,8.540135,8.54015
1.7974057e+25,0.9159234,0.09669236,310000.0,151467.36,149824.08,149824.05,18.959988,10.34308,8.540162,8.54015
1.7974057e+25,0.9763938,0.16386157,310000.0,151467.36,149824.03,149824.03,18.959988,10.343263,8.540142,8.54015
1.7974057e+25,0.98190504,0.17048195,310000.0,151467.36,149824.06,149824.08,18.959988,10.343234,8.540154,8.540151
1.7974057e+25,0.9670735,0.1319075,310000.0,151467.39,149824.05,149824.05,18.959988,10.343474,8.54016,8.540151
1.7974057e+25,0.96576345,0.17872001,310000.0,151467.42,149824.06,149824.05,18.959988,10.343696,8.54015,8.54015
1.7974057e+25,0.9219881,0.081905864,310000.0,151467.36,149824.06,149824.05,18.959988,10.34345,8.540152,8.54015
1.7974057e+25,0.8955141,0.15348898,310000.0,151467.34,149824.06,149824.05,18.959988,10.343084,8.540128,8.540151
1.7974057e+25,0.8983788,0.11080485,310000.0,151467.38,149824.05,149824.06,18.959988,10.343524,8.540127,8.54015
1.7974057e+25,0.9281306,0.09110529,310000.0,151467.31,149824.05,149824.05,18.959988,10.34332,8.540131,8.54015
1.7974057e+25,0.9444904,0.1363577,310000.0,151467.4,149824.06,149824.06,18.959988,10.3435,8.540151,8.540151
1.7974057e+25,0.9166838,0.12072197,310000.0,151467.34,149824.08,149824.08,18.959988,10.342911,8.540144,8.54015
1.7974057e+25,0.96318734,0.11965382,310000.0,151467.38,149824.06,149824.06,18.959988,10.343402,8.540145,8.54015
1.7974057e+25,0.94583714,0.10494022,310000.0,151467.36,149824.05,149824.05,18.959988,10.3434725,8.540141,8.54015
1.7974057e+25,0.90643805,0.09825198,310000.0,151467.33,149824.06,149824.06,18.959988,10.343067,8.540166,8.54015
1.7974057e+25,0.971496,0.15923041,310000.0,151467.4,149824.06,149824.06,18.959988,10.343465,8.54015,8.540151
1.7974057e+25,0.9528947,0.13752024,310000.0,151467.33,149824.06,149824.03,18.959988,10.3432865,8.540151,8.54015
1.7974057e+25,0.92488855,0.104578614,310000.0,151467.39,149824.05,149824.05,18.959988,10.343217,8.54015,8.54015
1.7974057e+25,0.9114967,0.13698038,310000.0,151467.36,149824.05,149824.06,18.959988,10.343468,8.540165,8.540151
1.7974057e+25,0.9303277,0.095157936,310000.0,151467.39,149824.06,149824.06,18.959988,10.343594,8.540111,8.54015
1.7974057e+25,0.900668,0.124615096,310000.0,151467.34,149824.05,149824.05,18.959988,10.343324,8.540108,8.54015
1.7974057e+25,0.95416266,0.14893578,310000.0,151467.36,149824.05,149824.06,18.959988,10.343436,8.540158,8.54015
1.7974057e+25,0.94289947,0.11139031,310000.0,151467.38,149824.05,149824.06,18.959988,10.343323,8.540155,8.540151
1.7974057e+25,0.9128315,0.101226635,310000.0,151467.36,149824.06,149824.06,18.959988,10.343521,8.540148,8.54015
1.7974057e+25,0.89543813,0.09657978,310000.0,151467.38,149824.06,149824.06,18.959988,10.343469,8.540163,8.540151
1.7974057e+25,0.9548068,0.12132542,310000.0,151467.4,149824.05,149824.05,18.959988,10.343507,8.540139,8.540151
1.7974057e+25,0.9526333,0.11891941,310000.0,151467.44,149824.03,149824.06,18.959988,10.343448,8.54016,8.540151
1.7974057e+25,0.9406541,0.093082905,310000.0,151467.39,149824.05,149824.03,18.959988,10.343077,8.540139,8.54015
1.7974057e+25,0.9588536,0.11500895,310000.0,151467.34,149824.03,149824.03,18.959988,10.343104,8.540156,8.54015
1.7974057e+25,0.92539334,0.107368916,310000.0,151467.28,149824.05,149824.05,18.959988,10.342869,8.540141,8.54015
1.7974057e+25,0.9310168,0.09215928,310000.0,151467.42,149824.05,149824.05,18.959988,10.34354,8.5401535,8.540151
1.7974057e+25,0.910368,0.09235795,310000.0,151467.4,149824.06,149824.06,18.959988,10.343112,8.540124,8.54015
1.7974057e+25,0.9216303,0.14498423,310000.0,151467.4,149824.05,149824.08,18.959988,10.343424,8.540129,8.54015
1.7974057e+25,0.9543713,0.18212844,310000.0,151467.38,149824.05,149824.06,18.959988,10.343318,8.540116,8.540151
1.7974057e+25,0.92459244,0.17645796,310000.0,151467.38,149824.06,149824.06,18.959988,10.343218,8.540145,8.54015
1.7974057e+25,0.9809436,0.17376007,310000.0,151467.39,149824.03,149824.05,18.959988,10.343359,8.540147,8.54015
1.7974057e+25,0.9671565,0.13772745,310000.0,151467.36,149824.05,149824.06,18.959988,10.343425,8.540147,8.54015
1.7974057e+25,0.95665425,0.14186701,310000.0,151467.36,149824.08,149824.05,18.959988,10.34294,8.540139,8.54015
1.7974057e+25,0.9366012,0.14252228,310000.0,151467.4,149824.05,149824.03,18.959988,10.343519,8.540151,8.540151
1.7974057e+25,0.93121994,0.11627556,310000.0,151467.36,149824.05,149824.06,18.959988,10.343179,8.540128,8.54015
1.7974057e+25,0.9386904,0.16727813,310000.0,151467.36,149824.05,149824.08,18.959988,10.343473,8.540166,8.54015
1.7974057e+25,0.95105726,0.10133143,310000.0,151467.38,149824.05,149824.05,18.959988,10.343131,8.540131,8.540151
1.7974057e+25,0.92737234,0.08604021,310000.0,151467.34,149824.05,149824.05,18.959988,10.343245,8.540167,8.54015
1.7974057e+25,0.96532136,0.12101434,310000.0,151467.33,149824.05,149824.06,18.959988,10.343301,8.540156,8.540151
1.7974057e+25,0.94279164,0.097838596,310000.0,151467.44,149824.05,149824.06,18.959988,10.343751,8.540164,8.54015
1.7974057e+25,0.95145017,0.1474902,310000.0,151467.36,149824.06,149824.06,18.959988,10.343336,8.540138,8.54015
1.7974057e+25,0.93658906,0.15759206,310000.0,151467.34,149824.06,149824.06,18.959988,10.343309,8.5401125,8.54015
1.7974057e+25,0.93481725,0.13069841,310000.0,151467.4,149824.05,149824.06,18.959988,10.343612,8.54016,8.54015
1.7974057e+25,0.95912963,0.22042005,310000.0,151467.34,149824.05,149824.05,18.959988,10.343462,8.540138,8.540151
1.7974057e+25,0.95165765,0.17905466,310000.0,151467.36,149824.06,149824.03,18.959988,10.343144,8.540172,8.54015
1.7974057e+25,0.9448148,0.17155063,310000.0,151467.39,149824.06,149824.06,18.959988,10.3435755,8.540146,8.540151
1.7974057e+25,0.9671818,0.1842776,310000.0,151467.39,149824.03,149824.05,18.959988,10.343252,8.540184,8.540151
1.7974057e+25,0.9575989,0.12378632,310000.0,151467.34,149824.06,149824.05,18.959988,10.343359,8.540147,8.540151
1.7974057e+25,0.9360479,0.12302191,310000.0,151467.39,149824.03,149824.06,18.959988,10.343536,8.54014,8.54015
1.7974057e+25,0.9273797,0.17000313,310000.0,151467.38,149824.06,149824.05,18.959988,10.34329,8.540155,8.54015
1.7974057e+25,0.9211473,0.13121992,310000.0,151467.39,149824.03,149824.05,18.959988,10.34337,8.540174,8.54015
1.7974057e+25,0.9638475,0.12299794,310000.0,151467.42,149824.06,149824.06,18.959988,10.343234,8.540149,8.54015
1.7974057e+25,0.93970144,0.17015159,310000.0,151467.38,149824.05,149824.06,18.959988,10.3435545,8.540079,8.540149
1.7974057e+25,0.922167,0.12635235,310000.0,151467.34,149824.05,149824.05,18.959988,10.343158,8.540177,8.54015
1.7974057e+25,0.96901846,0.13184503,310000.0,151467.42,149824.06,149824.05,18.959988,10.343569,8.540139,8.54015
1.7974057e+25,0.9307612,0.087536044,310000.0,151467.4,149824.05,149824.05,18.959988,10.343344,8.540104,8.540151
1.7974057e+25,0.9451612,0.1404177,310000.0,151467.36,149824.05,149824.06,18.959988,10.343325,8.540148,8.540151
1.7974057e+25,0.95506847,0.14226358,310000.0,151467.31,149824.05,149824.05,18.959988,10.342972,8.540149,8.540149
1.7974057e+25,0.9821518,0.19449618,310000.0,151467.38,149824.05,149824.06,18.959988,10.343398,8.540154,8.54015
1.7974057e+25,0.92284024,0.14162898,310000.0,151467.36,149824.06,149824.05,18.959988,10.343162,8.540135,8.540151
1.7974057e+25,0.9337657,0.17085567,310000.0,151467.39,149824.05,149824.05,18.959988,10.34335,8.5401325,8.540151
1.7974057e+25,0.94706345,0.14412598,310000.0,151467.4,149824.05,149824.06,18.959988,10.343711,8.5401535,8.54015
1.7974057e+25,0.94402045,0.113222785,310000.0,151467.38,149824.06,149824.06,18.959988,10.343605,8.540154,8.54015
1.7974057e+25,0.93580127,0.11143711,310000.0,151467.38,149824.05,149824.05,18.959988,10.34324,8.540175,8.540151
1.7974057e+25,0.93423486,0.112198494,310000.0,151467.38,149824.03,149824.05,18.959988,10.343426,8.540183,8.540151
1.7974057e+25,0.9181523,0.112349994,310000.0,151467.39,149824.05,149824.05,18.959988,10.343737,8.540145,8.54015
1.7974057e+25,0.9110073,0.107396886,310000.0,151467.36,149824.06,149824.08,18.959988,10.343147,8.540157,8.540151
1.7974057e+25,0.91539806,0.121853806,310000.0,151467.39,149824.06,149824.05,18.959988,10.343557,8.540129,8.54015
1.7974057e+25,0.9265501,0.08986526,310000.0,151467.38,149824.06,149824.06,18.959988,10.343105,8.540159,8.54015
1.7974057e+25,0.9711997,0.1641478,310000.0,151467.34,149824.06,149824.03,18.959988,10.343337,8.540153,8.540151
1.7974057e+25,0.91030246,0.08513246,310000.0,151467.36,149824.06,149824.08,18.959988,10.343372,8.540145,8.54015
1.7974057e+25,0.94706017,0.11288703,310000.0,151467.42,149824.06,149824.05,18.959988,10.343451,8.540139,8.54015
1.7974057e+25,0.9416502,0.13611111,310000.0,151467.38,149824.06,149824.06,18.959988,10.34325,8.540137,8.54015
1.7974057e+25,0.9349141,0.10115196,310000.0,151467.34,149824.06,149824.05,18.959988,10.34345,8.540145,8.54015
1.7974057e+25,0.92216873,0.116739005,310000.0,151467.34,149824.06,149824.06,18.959988,10.343336,8.540135,8.540151
1.7974057e+25,0.914068,0.09044998,310000.0,151467.36,149824.05,149824.06,18.959988,10.343361,8.540147,8.54015
1.7974057e+25,0.9571761,0.11927255,310000.0,151467.38,149824.05,149824.05,18.959988,10.343335,8.540148,8.54015
1.7974057e+25,0.9490119,0.13871704,310000.0,151467.38,149824.05,149824.06,18.959988,10.343394,8.540163,8.54015
1.7974057e+25,0.95329505,0.13638489,310000.0,151467.39,149824.03,149824.06,18.959988,10.343453,8.540162,8.54015
1.7974057e+25,0.92919666,0.111010134,310000.0,151467.38,149824.03,149824.06,18.959988,10.343584,8.540137,8.54015
1.7974057e+25,0.8888394,0.11889738,310000.0,151467.4,149824.05,149824.08,18.959988,10.343936,8.540142,8.54015
1.7974057e+25,0.91219515,0.13293135,310000.0,151467.34,149824.06,149824.05,18.959988,10.343084,8.540156,8.54015
1.7974057e+25,0.9677725,0.13089149,310000.0,151467.38,149824.08,149824.06,18.959988,10.34337,8.540153,8.540151
1.7974057e+25,0.93305147,0.085850686,310000.0,151467.39,149824.08,149824.06,18.959988,10.343571,8.540156,8.54015
1.7974057e+25,0.9489591,0.113692656,310000.0,151467.38,149824.05,149824.05,18.959988,10.3433895,8.540157,8.54015
1.7974057e+25,0.93447363,0.12540284,310000.0,151467.36,149824.05,149824.03,18.959988,10.343323,8.540155,8.54015
1.7974057e+25,0.9660501,0.13650165,310000.0,151467.39,149824.05,149824.03,18.959988,10.343617,8.540148,8.54015
1.7974057e+25,0.947425,0.14627175,310000.0,151467.39,149824.06,149824.03,18.959988,10.34386,8.540149,8.54015
1.7974057e+25,0.947684,0.14010112,310000.0,151467.4,149824.05,149824.05,18.959988,10.343313,8.540158,8.54015
1.7974057e+25,0.9314823,0.08804178,310000.0,151467.38,149824.05,149824.06,18.959988,10.343438,8.540147,8.54015
1.7974057e+25,0.9201815,0.0977686,310000.0,151467.4,149824.08,149824.06,18.959988,10.34319,8.54015,8.54015
1.7974057e+25,0.96592087,0.11397174,310000.0,151467.34,149824.06,149824.05,18.959988,10.343282,8.540148,8.54015
1.7974057e+25,0.9212911,0.08229876,310000.0,151467.42,149824.06,149824.05,18.959988,10.343561,8.540145,8.54015
1.7974057e+25,0.94548446,0.10764381,310000.0,151467.42,149824.06,149824.03,18.959988,10.343741,8.54014,8.540151
1.7974057e+25,0.96728575,0.14792837,310000.0,151467.42,149824.06,149824.05,18.959988,10.343622,8.540153,8.54015
1.7974057e+25,0.9149293,0.12295107,310000.0,151467.39,149824.06,149824.03,18.959988,10.343301,8.540164,8.54015
1.7974057e+25,0.92225647,0.082327515,310000.0,151467.36,149824.06,149824.03,18.959988,10.343323,8.540141,8.540151
1.7974057e+25,0.92610395,0.09214075,310000.0,151467.34,149824.06,149824.03,18.959988,10.343553,8.540155,8.540151
1.7974057e+25,0.9142087,0.0964885,310000.0,151467.34,149824.06,149824.06,18.959988,10.34323,8.5401325,8.540151
1.7974057e+25,0.96020395,0.123773865,310000.0,151467.33,149824.05,149824.05,18.959988,10.343248,8.54014,8.540151
1.7974057e+25,0.92105937,0.12702948,310000.0,151467.4,149824.06,149824.06,18.959988,10.343531,8.540155,8.54015
1.7974057e+25,0.9098173,0.09700279,310000.0,151467.4,149824.05,149824.05,18.959988,10.343587,8.540114,8.54015
1.7974057e+25,0.91587293,0.087677665,310000.0,151467.34,149824.06,149824.03,18.959988,10.343213,8.540163,8.54015
1.7974057e+25,0.90583044,0.11216509,310000.0,151467.39,149824.08,149824.06,18.959988,10.343378,8.540134,8.540151
1.7974057e+25,0.89988786,0.085338324,310000.0,151467.39,149824.06,149824.06,18.959988,10.343558,8.54013,8.54015
1.7974057e+25,0.9367338,0.120407194,310000.0,151467.4,149824.06,149824.05,18.959988,10.343377,8.540127,8.540151
1.7974057e+25,0.9188627,0.08425618,310000.0,151467.36,149824.06,149824.06,18.959988,10.343329,8.540153,8.540151
1.7974057e+25,0.99373984,0.22130714,310000.0,151467.38,149824.08,149824.06,18.959988,10.343475,8.540149,8.54015
1.7974057e+25,0.9270463,0.116602905,310000.0,151467.4,149824.05,149824.03,18.959988,10.343743,8.540148,8.540151
1.7974057e+25,0.96601146,0.11469885,310000.0,151467.39,149824.06,149824.05,18.959988,10.343418,8.540138,8.540151
1.7974057e+25,0.9309566,0.0960873,310000.0,151467.4,149824.06,149824.06,18.959988,10.343374,8.540188,8.540151
1.7974057e+25,0.92291605,0.107635036,310000.0,151467.36,149824.06,149824.03,18.959988,10.343056,8.540129,8.540151
1.7974057e+25,0.9333059,0.08796705,310000.0,151467.38,149824.06,149824.03,18.959988,10.343192,8.540151,8.540151
1.7974057e+25,0.9277762,0.10426274,310000.0,151467.42,149824.03,149824.06,18.959988,10.343287,8.540141,8.540151
1.7974057e+25,0.88136744,0.08447551,310000.0,151467.33,149824.05,149824.06,18.959988,10.34321,8.540161,8.540152
1.7974057e+25,0.91400594,0.114036284,310000.0,151467.36,149824.06,149824.08,18.959988,10.343585,8.540122,8.54015
1.7974057e+25,0.92837155,0.104429245,310000.0,151467.34,149824.06,149824.06,18.959988,10.343352,8.540115,8.54015
1.7974057e+25,0.9177509,0.08626063,310000.0,151467.36,149824.05,149824.05,18.959988,10.343195,8.540176,8.540151
1.7974057e+25,0.90980935,0.08414176,310000.0,151467.44,149824.06,149824.05,18.959988,10.343574,8.540109,8.540151
1.7974057e+25,0.9181917,0.10624462,310000.0,151467.45,149824.06,149824.06,18.959988,10.343835,8.540157,8.540151
1.7974057e+25,0.9294307,0.13146171,310000.0,151467.36,149824.05,149824.06,18.959988,10.34308,8.540151,8.540151
1.7974057e+25,0.91350824,0.14452888,310000.0,151467.39,149824.06,149824.06,18.959988,10.343622,8.54013,8.540151
1.7974057e+25,0.91711086,0.13088988,310000.0,151467.38,149824.05,149824.06,18.959988,10.343209,8.540142,8.540151
1.7974057e+25,0.9075033,0.0874386,310000.0,151467.39,149824.06,149824.06,18.959988,10.343069,8.540148,8.540151
1.7974057e+25,0.96209884,0.14818758,310000.0,151467.38,149824.03,149824.08,18.959988,10.343482,8.540144,8.540151
1.7974057e+25,0.9445213,0.12520564,310000.0,151467.39,149824.06,149824.06,18.959988,10.343489,8.540109,8.540151
1.7974057e+25,0.9388837,0.11139329,310000.0,151467.4,149824.06,149824.06,18.959988,10.343785,8.540149,8.540151
1.7974057e+25,0.97310317,0.17110868,310000.0,151467.39,149824.05,149824.05,18.959988,10.343492,8.540155,8.540151
1.7974057e+25,0.91084045,0.09472993,310000.0,151467.42,149824.06,149824.06,18.959988,10.343447,8.540175,8.54015
1.7974057e+25,0.9164816,0.08687169,310000.0,151467.34,149824.05,149824.06,18.959988,10.343082,8.540166,8.540151
1.7974057e+25,0.9448291,0.09593616,310000.0,151467.39,149824.05,149824.06,18.959988,10.343285,8.540161,8.540151
1.7974057e+25,0.9520857,0.10533345,310000.0,151467.39,149824.05,149824.06,18.959988,10.343217,8.540149,8.54015
1.7974057e+25,0.9506799,0.105741926,310000.0,151467.36,149824.05,149824.05,18.959988,10.343132,8.540155,8.540151
1.7974057e+25,0.9557417,0.12708455,310000.0,151467.38,149824.06,149824.05,18.959988,10.343549,8.540151,8.540151
1.7974057e+25,0.89658386,0.09449755,310000.0,151467.4,149824.06,149824.06,18.959988,10.34333,8.540158,8.540151
1.7974057e+25,0.9376068,0.09837984,310000.0,151467.34,149824.06,149824.05,18.959988,10.343022,8.540166,8.540151
1.7974057e+25,0.96025866,0.14464009,310000.0,151467.44,149824.06,149824.06,18.959988,10.343624,8.540148,8.54015
1.7974057e+25,0.92794335,0.09986087,310000.0,151467.38,149824.06,149824.06,18.959988,10.343365,8.540172,8.540151
1.7974057e+25,0.9301339,0.0871296,310000.0,151467.33,149824.08,149824.06,18.959988,10.343048,8.540167,8.540151
1.7974057e+25,0.8956371,0.09692506,310000.0,151467.38,149824.08,149824.05,18.959988,10.343486,8.540134,8.540151
1.7974057e+25,0.94383717,0.10238119,310000.0,151467.42,149824.06,149824.06,18.959988,10.34341,8.540147,8.540151
1.7974057e+25,0.9096075,0.084861994,310000.0,151467.33,149824.06,149824.08,18.959988,10.343065,8.540118,8.540151
1.7974057e+25,0.93245167,0.12087202,310000.0,151467.42,149824.08,149824.05,18.959988,10.343341,8.54016,8.54015
1.7974057e+25,0.919526,0.09109018,310000.0,151467.38,149824.05,149824.06,18.959988,10.343256,8.540167,8.540151
1.7974057e+25,0.904855,0.103208765,310000.0,151467.36,149824.08,149824.06,18.959988,10.343267,8.540135,8.540151
1.7974057e+25,0.9438761,0.09068568,310000.0,151467.38,149824.05,149824.05,18.959988,10.343371,8.540165,8.540152
1.7974057e+25,0.9307366,0.09680719,310000.0,151467.36,149824.06,149824.06,18.959988,10.34334,8.540166,8.540151
1.7974057e+25,0.90585583,0.090393886,310000.0,151467.34,149824.05,149824.06,18.959988,10.343211,8.540123,8.54015
1.7974057e+25,0.91753346,0.11211839,310000.0,151467.34,149824.03,149824.06,18.959988,10.343474,8.540115,8.54015
1.7974057e+25,0.92487174,0.08587237,310000.0,151467.36,149824.03,149824.06,18.959988,10.343114,8.540148,8.540152
1.7974057e+25,0.9122332,0.12055303,310000.0,151467.39,149824.05,149824.05,18.959988,10.3434,8.54015,8.54015
1.7974057e+25,0.9036007,0.08586999,310000.0,151467.39,149824.05,149824.08,18.959988,10.343275,8.540158,8.540151
1.7974057e+25,0.9561243,0.12773977,310000.0,151467.38,149824.06,149824.08,18.959988,10.343358,8.540144,8.540151
1.7974057e+25,0.9104329,0.10809033,310000.0,151467.34,149824.06,149824.06,18.959988,10.343263,8.54017,8.540151
