snr_gt,snr_raw,snr_denoised,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,phase_rad_true,phase_rad_raw,phase_rad_denoised,phase_rad_signal
0.13671808,0.019961633,0.26181298,0.9734657,1.0160804,1.3435526,0.9967391,2.408162,5.4621263,2.4253063,2.4249334,3.7460413,3.1283026,4.4141865,3.7127335
0.07213984,0.00535342,0.13468629,0.568268,1.0138148,1.3600452,0.5846492,3.3089912,5.5956264,4.397849,3.3627982,0.27208176,3.0016055,4.3456783,0.23527431
0.06741712,0.0046598422,0.10568651,0.55775625,0.9995145,1.9172188,0.6138617,9.816241,5.5762153,4.8632793,9.823946,0.57977027,2.8216746,2.0572214,0.54231906
0.063845605,0.0040810658,0.114860825,0.5301848,1.023888,1.3758131,0.5417253,9.173341,5.653237,5.587058,9.128639,4.5965757,3.2210343,1.2243408,4.516771
0.23777266,0.051749118,0.8039304,1.4643229,0.9652977,1.4993837,1.3402553,4.0780478,5.211922,3.929093,4.0971894,0.28477865,2.399224,1.7391415,0.28500867
0.19239253,0.04089126,0.47042274,1.4564835,1.0194957,1.3908306,1.3805933,1.4816298,5.528978,5.2135997,1.5707238,0.8706361,3.1503375,5.439557,0.86848366
0.13275135,0.017377159,0.2240192,0.8884323,1.0032827,1.475455,0.9724975,2.2020853,5.400337,2.7361214,2.2269,0.11788084,2.9268348,4.156015,0.0024738312
0.19940522,0.037256993,0.3533343,1.1715602,1.0215739,1.4814146,1.1242689,3.1825366,5.6661,5.1762605,3.1716256,5.415853,3.5187745,2.4680412,5.3553433
0.12862082,0.015015956,0.1801355,0.5529519,1.0207486,1.3109379,0.5984451,8.606263,5.4932218,7.9579525,8.624474,6.040098,3.4380126,0.95851004,5.9822865
0.14158313,0.020954734,0.41318968,1.206986,1.0054699,1.2927527,1.2534643,9.426365,5.47595,4.133651,9.562797,5.6657276,3.0875106,1.5139519,5.5051975
0.19974089,0.039887577,0.4307961,0.95620984,0.99739313,0.98342574,0.94396067,5.930628,5.2549706,4.91294,6.006661,2.621245,2.94875,2.0048535,2.5811467
0.11896219,0.01437825,0.3746282,0.99863076,1.0114347,1.4831195,0.9948586,6.357024,5.462767,6.9865484,6.441241,2.1503775,3.12615,5.558941,2.1024253
0.07833698,0.0065881815,0.1947019,0.60147464,1.0288129,1.3047919,0.6516671,2.1731606,5.646403,5.11943,2.3288324,0.07024779,3.3005002,5.4207993,0.47332358
0.16236866,0.024226822,0.27675208,0.89078605,1.0020094,1.007825,0.98336136,2.0200405,5.3728595,4.241861,2.0737936,0.341186,3.185032,0.38912916,0.35816073
0.084588,0.006756243,0.14049184,0.6826331,1.0023364,1.399008,0.70942605,1.8997409,5.3415203,1.735461,1.8083222,5.6248574,2.9501631,3.895043,5.559272
0.10987852,0.012149128,0.21206328,0.50648546,1.020585,1.0173949,0.5684577,2.9828417,5.6031995,4.3901405,2.8253698,5.9876385,3.074331,3.610958,5.9590845
0.14535269,0.02235054,0.33911932,0.9129387,1.0193683,1.4237761,1.0104685,4.6851063,5.5806956,5.3251667,4.708687,4.1331167,3.3025603,2.1323195,4.0258656
0.13097066,0.017172502,0.1627701,0.6042094,1.0149204,1.3253663,0.70633596,3.0473177,5.4029512,3.2390468,2.9638145,6.01077,3.5432825,6.0612774,5.9527254
0.2187379,0.045254026,0.45193097,0.68536407,1.0118446,0.64251816,0.66250485,7.906849,5.5858803,7.908018,7.8489957,3.3182993,3.0814073,3.2693236,3.3466656
0.11632129,0.013922643,0.21288566,0.8076936,1.021485,1.4299855,0.8282389,7.051041,5.6646805,7.347534,7.098502,0.5091904,3.391651,4.2615056,0.5383215
0.11422386,0.013930683,0.3375271,0.9533255,1.010806,1.660207,1.0517228,9.518758,5.374774,5.9377155,9.479099,1.2505116,3.10963,4.595887,1.2463099
0.082075305,0.0076122135,0.2867018,0.74080384,1.0087845,1.3640203,0.8107491,8.06357,5.3403845,6.443406,8.036104,3.1939578,3.6079006,5.3515177,3.1660542
0.22383696,0.0537182,0.5745682,1.4526553,1.0087608,1.4132323,1.3580832,8.122998,5.48467,8.141571,8.150471,0.91033876,3.342447,0.7431799,1.0165262
0.23989367,0.05481393,0.4919642,1.4192963,0.98289335,1.3971756,1.3204589,6.8306527,5.441844,5.9115443,6.8162575,0.3429379,2.5291538,1.9443014,0.36753774
0.098318145,0.010228026,0.23037328,0.74837947,1.0168097,1.2055873,0.82850593,1.3555709,5.573649,5.2848225,1.3447855,0.28523842,3.3561954,4.5201674,0.35951376
0.13824923,0.020605404,0.362188,0.9487319,1.002484,1.5178332,0.76432544,7.1858406,5.4090743,3.5872881,7.4039516,0.77517575,3.5481982,4.8122354,0.87173307
0.12204603,0.014255906,0.41272485,1.1074042,1.0141618,1.0176837,1.2327442,7.596511,5.491087,5.7950644,7.5491257,4.0889764,3.0802274,4.676973,4.1539526
0.09136513,0.009422563,0.17511758,0.68638355,1.0230621,1.6364529,0.680957,1.1518427,5.667152,3.3438354,1.1275306,4.69415,3.5584707,6.0404673,4.644917
0.253579,0.057814732,0.5877225,1.1283199,1.0072128,0.61704993,1.1296598,8.454689,5.529899,7.994954,8.453901,2.7277508,2.959238,2.4720697,2.7272618
0.12128972,0.014893949,0.27563885,0.920535,1.0152371,1.4956301,0.90935975,2.4508338,5.4273825,2.7417629,2.4431102,5.6757326,3.4948056,5.653828,5.671667
0.050612584,0.0025532958,0.12032414,0.53106445,1.0112247,1.4595194,0.5533899,7.0645943,5.532446,2.253316,7.026359,3.07999,2.8901372,2.8489194,3.0560555
0.08724453,0.007323257,0.21136974,0.75692034,1.0181454,1.6003376,0.7598936,4.221943,5.5787582,5.4173064,4.236068,3.1997333,3.1948786,1.7931197,3.2386017
0.1109124,0.013059588,0.22827554,0.6833017,1.0239888,1.3524125,0.67934275,9.786577,5.640949,4.068544,9.690582,4.2937193,3.4760122,4.955681,4.2710376
0.1445484,0.019575367,0.51574767,1.3228012,1.0153328,1.4430268,1.1965213,7.465481,5.5046024,7.445143,7.505519,1.8192993,3.2509193,2.8935294,1.8073742
0.15759379,0.022912456,0.30452272,0.99752235,1.0215918,1.4856231,0.95442235,7.9984713,5.446857,4.662551,8.103679,5.620398,3.5666406,0.985296,5.5421925
0.104085736,0.011736262,0.18688777,0.68006283,0.992289,1.2222177,0.66200703,3.736722,5.339665,4.6179547,3.6865468,6.272412,3.2713568,5.9653306,3.5414672
0.15694624,0.023465782,0.56599396,1.0689433,1.0124046,1.3395772,1.0568391,4.8289733,5.4787908,4.1395216,4.8463616,5.1312017,3.1690047,4.526738,5.07652
0.1043316,0.012848387,0.36549607,0.93622416,1.0192715,1.1022873,0.95143145,6.041635,5.468524,3.0918689,6.0798545,3.5109222,3.527677,4.636471,3.4683855
0.0969622,0.009229988,0.41162822,0.92752427,1.0061595,1.4626298,0.9642463,4.952629,5.2489357,5.061782,4.886465,5.1799827,3.5206988,4.3706846,5.1086454
0.084505714,0.007687273,0.21176787,0.7014237,1.0175325,0.797133,0.68825454,9.427956,5.495362,8.829731,9.435135,4.473084,3.3045983,4.6140394,4.483326
0.19687685,0.032865997,0.6220388,1.1391433,1.0146803,1.3574471,1.1768388,6.8471875,5.537231,7.097896,6.7158413,0.07279228,3.568568,5.4379644,-0.076122046
0.2714182,0.07491555,0.42918622,1.3202965,1.0091467,1.7788593,1.2292323,7.8891783,5.487133,6.371127,7.840102,2.377259,3.115709,2.4939892,2.3455882
0.12424085,0.014619741,0.30564204,0.98505384,1.0230097,1.3504095,1.0076821,7.684982,5.6195145,5.6037583,7.7646637,1.476352,3.494376,4.1264052,1.440205
0.07640461,0.005799047,0.16908763,0.64877725,0.99899775,1.3786287,0.6457311,9.485912,5.455715,7.2501183,9.464483,1.0487684,2.7118993,2.5124648,1.045015
0.10552582,0.011913488,0.19113821,0.76162386,0.99397564,1.5440142,0.80694216,1.7887359,5.4590745,5.2322464,1.8198845,2.2235553,2.727315,2.295718,2.2332065
0.09883853,0.010216826,0.25101393,0.8139327,0.9877014,1.4427316,0.80574495,3.8443701,5.349277,7.238512,3.8907704,2.8251636,2.6025352,2.0675712,2.7904553
0.2198696,0.04869148,0.5160029,1.3831453,1.0072607,1.6007098,1.2552308,2.2728322,5.4614305,3.0040376,2.261379,4.174539,2.979431,3.9091063,4.1170692
0.15444446,0.024686938,0.38945827,1.1238396,1.007337,1.3928039,1.2905577,2.811126,5.5493994,2.3249652,2.7426987,0.585593,2.8533475,4.5061245,0.6483307
0.22340412,0.053849418,0.69673014,1.4266083,1.0163186,1.3394904,1.3321034,4.084276,5.524826,3.366878,4.116882,3.2873945,3.3036506,4.1570363,3.2921047
0.12940568,0.017007945,0.34979102,0.8219453,1.01077,1.1688225,0.8436264,2.645982,5.4437027,2.7023602,2.6614237,2.7825348,3.2048545,5.0399265,2.7847478
0.16918595,0.03268561,0.5358736,1.3729186,1.0043415,1.419359,1.3508657,9.533247,5.4258327,9.489119,9.403557,6.0356073,3.0681243,0.57862496,6.0481734
0.22006142,0.05232243,0.6412246,1.2916687,1.0072958,1.5484027,1.3462237,3.527658,5.4749064,3.8354216,3.4916592,5.8536086,3.2989788,0.1667099,5.857554
0.20811982,0.04416352,0.71805495,1.4488988,1.0199382,1.4113288,1.3554308,5.4403033,5.4816837,7.6272774,5.4746823,0.8725331,3.5521429,2.3375306,0.9099101
0.117981106,0.016030788,0.2355753,0.74177796,1.0017424,1.1007907,0.7151488,8.523619,5.2934012,6.8828454,8.471248,3.3517106,3.0426545,1.3231556,3.387081
0.18208514,0.036854897,0.56509846,1.4471735,1.0128727,0.9362071,1.3787094,2.1160262,5.586673,2.9186459,2.0930376,4.1801195,2.9068778,3.726446,4.1815724
0.17813984,0.03239054,0.5027796,1.1594443,0.99622035,1.4665065,1.1876028,2.3035803,5.4636426,3.2420483,2.3759775,6.0739193,2.8232791,2.572405,6.000538
0.1905091,0.040888697,0.5296969,1.2345202,1.0168227,1.4703698,1.1416719,2.8158967,5.420863,2.852775,2.8874662,4.0863314,3.620731,5.6951113,4.0781674
0.093623415,0.009514014,0.15261485,0.6858847,1.0132778,2.2083416,0.7238053,1.5273591,5.563564,2.1159596,1.5203006,0.44420606,3.2706265,5.077181,0.48020172
0.21627924,0.042966466,0.33271235,0.71605325,1.0025138,0.88081586,0.66567475,6.6855383,5.317729,7.2510223,6.6927075,4.287944,3.454495,4.3603306,4.2616625
0.1625479,0.027450377,0.6024984,1.4943218,1.024235,0.9408531,1.3445433,8.970843,5.438018,7.983245,8.977358,4.4653,3.4272702,3.8325195,4.484309
0.14530915,0.020474147,0.33813685,1.2839857,1.0258021,1.5457561,1.3097907,7.011164,5.632084,7.3588057,6.816477,0.6090918,3.3926463,3.9171147,0.6838939
0.25417355,0.06818463,0.7900184,1.3890454,1.0155247,1.3249,1.2781532,5.036851,5.5728374,5.341627,5.062357,3.5201654,3.027089,4.137128,3.486025
0.090475775,0.009429108,0.25142354,0.7621947,1.0158619,1.3651402,0.72892904,9.462113,5.310055,3.3141165,9.407641,3.7134495,3.5380254,5.227413,3.6624126
0.11081355,0.011954568,0.32380867,0.99506193,1.0076684,1.4302021,0.9093812,6.985898,5.4297695,4.125156,6.995162,5.7187824,2.9600375,2.193424,5.645827
0.13491128,0.017586688,0.46019924,1.0295743,1.0160652,1.2039248,0.93602467,7.751702,5.5760007,3.96328,7.8012185,0.09338591,3.5216084,1.9725686,0.48936296
0.08811081,0.008257765,0.23647912,0.7663916,1.007735,1.0398562,0.8364225,6.4515386,5.403288,5.0083303,6.411608,5.8078327,3.1751726,1.8516344,5.832869
0.056744594,0.0031022998,0.20627657,0.6445202,1.0265304,1.5278211,0.69555247,2.1264958,5.549283,8.2621155,2.1446366,3.271675,3.5150464,4.38656,3.3381302
0.08884897,0.007875016,0.19392256,0.6859423,1.0189879,1.3143275,0.66731215,4.5756483,5.6649613,2.855336,4.540532,0.42496347,3.155388,4.253745,0.41904235
0.099534415,0.010387351,0.29146808,0.8188025,1.0133663,1.3272527,0.8415869,4.92395,5.570038,4.9515886,4.9476194,0.18508618,3.2253263,1.5913125,0.30645275
0.12789315,0.016357895,0.251796,0.9219978,1.0132447,1.3457551,1.0451722,2.7697244,5.406425,6.106172,2.7852702,2.2148623,3.2819548,1.5546902,2.209249
0.10344364,0.010476116,0.12033275,0.5187211,1.0199556,1.3099221,0.567688,1.9825019,5.4674554,2.2702749,1.9363849,3.8127408,3.376346,6.1827216,3.7372217
0.16398583,0.026918769,0.35862803,0.97708195,1.0163292,1.3889072,1.0067952,3.9022415,5.4215183,3.4125443,3.989123,2.349071,3.0604217,4.16576,2.3229797
0.16533509,0.028344609,0.31310496,1.0287988,1.0157907,1.5464067,1.0161715,5.761253,5.558642,5.763674,5.7768526,6.0800214,3.0784817,4.8781967,5.9601126
0.15695962,0.02539268,0.30749878,0.9752011,1.0121168,1.3052808,0.97177005,6.0243692,5.5228343,3.6997244,5.9498124,5.274447,3.4116352,4.826998,5.202838
0.14756308,0.023116808,0.57703936,1.0924809,1.0276473,1.132849,1.106689,9.570399,5.595794,8.442487,9.578655,4.8326774,3.3621213,5.292095,4.8467755
0.07391154,0.0053927563,0.19610175,0.5896178,1.0079406,1.1817462,0.5840415,8.435848,5.5176463,5.8367753,8.503733,2.4301894,2.9375262,3.4955435,2.423977
0.16651379,0.027616397,0.54244393,1.3814487,1.0031357,1.5072098,1.3372545,4.561989,5.5133953,6.411759,4.5855246,5.011716,2.8189423,3.7447653,4.999896
0.10458792,0.011223955,0.20999852,0.73373395,1.0213568,1.4454737,0.691569,7.2784367,5.578814,7.7664566,7.285941,2.3606782,3.3047283,1.7392023,2.355793
0.10840155,0.011699009,0.44099525,0.9376139,1.0127318,1.3701353,0.9199902,4.2826643,5.5674267,5.470211,4.2336926,5.3618937,3.100292,3.2504277,5.3136473
0.1976973,0.040432885,0.52689296,1.3564065,1.0003837,1.5407059,1.3537798,7.2850404,5.20249,4.6510305,7.461215,5.4315467,3.0349612,3.7091398,5.4371963
0.20186938,0.04161596,0.47786435,1.2156668,1.0007753,1.437592,1.2013938,8.291977,5.460043,8.343166,8.256281,1.8540838,2.7959437,2.8891144,1.7871691
0.16707367,0.02669033,0.47468522,1.2220783,1.0178529,1.5550699,1.1887699,4.1302605,5.564856,4.283091,4.1694694,4.0814056,3.199251,5.718939,4.0668397
0.13689052,0.017726442,0.5259814,1.3005338,1.0191997,1.1615763,1.1882061,6.864853,5.3967185,5.71404,6.8214045,3.678132,3.5626776,5.0401716,3.6278346
0.19882858,0.040322106,0.6103212,1.4670002,0.9983764,1.50585,1.3325635,5.9916687,5.4254785,5.0543036,5.930078,5.364729,2.8235478,1.8689675,5.301841
0.0561123,0.003239975,0.11456787,0.5411233,1.0093898,1.3487403,0.56395185,4.349097,5.513849,9.095926,4.3041935,4.7017455,3.6441944,4.9714594,4.694045
0.18335707,0.035158947,0.46035925,1.4973922,1.0154476,1.6289737,1.3734291,8.915336,5.6192293,8.232658,8.8947315,0.5336947,3.2033212,2.5933814,0.57818425
0.22534135,0.050109506,0.6452364,1.4349103,1.0048907,1.3260835,1.3592027,5.851499,5.3323364,6.1093526,5.8520527,0.030283162,3.2629182,2.6572282,0.08331227
0.09875409,0.00912147,0.21488988,0.6417871,1.0136286,1.4215701,0.61614877,6.3255444,5.5330796,6.600893,6.2287884,4.9308333,2.9267054,4.3028564,4.8935556
0.106938794,0.011426777,0.20876737,0.79479945,1.0079815,1.4912888,0.82278717,4.4464726,5.5529876,5.2542834,4.4266543,0.3890748,3.000521,1.8818207,0.39954114
0.17925219,0.031532872,0.4345859,1.1589965,0.9922139,1.4916544,1.25432,2.606832,5.4624333,2.232975,2.6286945,2.0334187,2.614372,3.8200617,2.0063214
0.20055819,0.039855167,0.46445653,1.3804736,1.0209508,1.4667515,1.2944802,8.427535,5.469704,8.109195,8.485382,2.1271527,3.286911,4.059318,2.066925
0.1743951,0.03540074,0.54925907,1.0421993,1.0209415,1.1874633,1.0927806,5.424617,5.4702096,5.536833,5.4803467,0.68069583,3.2052526,1.6978073,0.75703776
0.11457257,0.01292089,0.44133085,1.0129888,1.0201515,1.3838816,1.0100815,5.016829,5.584257,4.44318,5.0172625,5.550319,3.113684,4.5849333,5.505656
0.08406433,0.0072044055,0.15600282,0.6196674,1.0032363,1.0803249,0.5453049,6.0919685,5.2929363,3.2227035,6.1008234,4.582452,3.51157,3.5535765,4.3656235
0.16377126,0.027913202,0.4180259,1.2238759,1.0211622,1.5514323,1.2253274,8.71326,5.485129,9.375391,8.726099,4.99377,3.6257415,3.2202299,5.0257235
0.23453496,0.060140003,0.44929746,0.99933004,1.0122472,1.3363606,0.9802226,5.8560805,5.5347385,6.282262,5.8749104,4.5218124,3.5489333,4.7715864,4.4386916
0.073054425,0.005421883,0.24034774,0.60431963,1.0215392,1.076022,0.6544864,2.2724688,5.544847,5.055505,2.2531242,2.6146426,3.489241,5.5019064,2.6244519
0.2033109,0.04419163,0.6124953,1.4123183,1.017333,0.663273,1.281321,9.925691,5.3942785,7.242383,9.896318,4.406054,3.217874,5.670264,4.47032
0.08457751,0.0070011537,0.21359242,0.73739487,1.0066518,1.2422421,0.71898377,1.7195144,5.4712167,4.3551974,1.723705,3.5611427,3.678549,5.3839893,3.5576253
0.121496156,0.015290271,0.36943054,1.0327148,1.0019649,1.4793954,1.0390555,3.858696,5.25021,4.918113,3.9332745,2.8453724,3.119815,2.3577018,2.8027334
0.21328788,0.046141412,0.6785148,1.3340428,1.006001,1.4355661,1.2943873,8.602299,5.4372044,7.980646,8.639191,5.3928876,3.0467868,0.955227,5.404933
0.19859377,0.036686398,0.37858346,1.174866,1.0084627,1.4315342,1.160441,1.6029798,5.3500767,2.4996595,1.5926273,2.8109016,2.978868,3.8348095,2.8230424
0.08734206,0.007827555,0.20357199,0.734608,1.015531,1.5777931,0.7326932,4.689034,5.6308727,5.095444,4.6607776,0.8717974,3.3886104,0.61439836,0.80822814
0.24421002,0.05571641,0.7265911,1.4996198,1.0214968,1.1703674,1.3808252,9.52066,5.5695853,4.469664,9.515,2.6583257,3.2626822,2.9227474,2.757384
0.093599126,0.0075296643,0.1576438,0.5928771,1.0116374,1.4545118,0.5931045,4.7826314,5.353016,2.2359378,4.804492,3.3233213,3.2563791,4.31641,3.339517
0.280192,0.07812373,0.61193717,1.3054342,1.0216562,1.3357265,1.2485483,3.7515292,5.4125223,3.8980927,3.7157524,0.85933155,3.3766317,1.9838605,0.92625225
0.13894498,0.020179437,0.31023526,0.96415865,1.0140903,1.3718896,1.0635554,1.9799625,5.4570103,7.2666326,1.9530149,0.24407326,3.16145,5.0947485,0.2811954
0.06552998,0.004496516,0.10968798,0.5721681,1.0129727,1.6585323,0.58881676,9.694024,5.350034,2.6765516,9.681452,5.0166783,3.1360407,2.6058848,4.9798183
0.1906998,0.039220367,0.7390675,0.742637,1.0221099,0.5821116,0.6960578,6.1188946,5.6167684,6.2341795,6.102758,2.420163,3.2987716,3.5336933,2.475819
0.076965764,0.005757012,0.18620646,0.5833222,1.0033767,1.6602759,0.6094587,1.6556876,5.3863463,8.174578,1.6526475,1.5241706,3.592512,5.377241,1.4789381
0.10500187,0.010838978,0.18714009,0.7069608,1.0048808,1.4515877,0.6617862,7.47626,5.4256186,6.3507004,7.506504,6.2524586,2.805945,3.341982,5.654548
0.15966131,0.02299334,0.6140467,1.3847172,1.0189295,1.2984685,1.2878904,6.914603,5.5065327,5.9924784,6.987647,1.7966974,3.4115467,2.8866336,1.7625061
0.13561925,0.01926546,0.2870636,0.79247206,1.001423,0.9976641,0.7628728,7.5403395,5.2015796,5.0923867,7.468544,2.6108162,3.240103,0.41379738,2.6140819
0.20716396,0.04345297,0.6153191,1.1108088,0.99376714,1.3894262,1.1362293,3.7458997,5.379542,3.874173,3.715223,1.3551484,2.7126515,2.4032698,1.3921807
0.08190335,0.007824202,0.21066996,0.69955754,0.9971798,1.2540461,0.67521423,4.9941254,5.302117,3.3658261,5.1109934,0.35326466,3.463031,5.0281363,0.29400754
0.09148652,0.008490493,0.1592318,0.74494404,1.0111511,1.7132933,0.6999872,7.841148,5.377686,6.988527,7.8531246,0.29596195,3.5206766,2.142248,0.33308387
0.12916322,0.015978182,0.22434723,0.8527436,1.0174662,1.3265032,0.86736,5.661106,5.504176,5.9153967,5.5813494,5.3289313,3.62735,4.700265,5.2263327
0.20242794,0.04517775,0.5061346,1.4478405,0.99727654,1.5667758,1.2815539,7.1958237,5.399382,7.229567,7.301813,1.2358582,2.7942653,3.458439,1.2890224
0.09438323,0.009453768,0.29580092,0.7114281,1.0060052,1.0442446,0.67998815,7.3984094,5.519012,5.0903654,7.359599,4.141558,2.854397,4.244868,4.1307335
0.16492674,0.029116025,0.32916427,1.1570795,1.0161299,1.3596601,1.084103,6.4670353,5.485876,6.610828,6.473436,6.2675138,3.1751935,2.1387727,2.4150302
0.09865667,0.009543359,0.22779486,0.8723141,1.0112569,1.3701149,0.8291832,8.51604,5.3716226,8.456266,8.44704,3.4546583,3.0895078,4.9460545,3.4687495
0.08840779,0.008770211,0.182703,0.6426145,0.99790514,1.4501591,0.6680113,2.372348,5.2491727,8.252719,2.3625746,1.8984491,2.9737554,4.9914503,1.8940611
0.39880845,0.15259804,0.44012785,1.0545276,0.9994251,1.3066297,0.8112177,7.1866393,5.3409276,7.4713593,7.403013,0.6553134,2.7686117,2.2539637,0.7358794
0.12876809,0.015645452,0.34618357,0.8728749,1.0222508,1.1924722,0.96587664,9.721473,5.5302305,2.7130394,9.777262,1.5425088,3.5748506,5.7887635,1.4943086
0.19161075,0.03816395,0.60994107,1.37276,1.0079592,1.2590187,1.2769216,4.5085287,5.419465,4.042231,4.464732,6.0273385,2.8355265,6.1301384,5.9327044
0.16452414,0.027930949,0.5586788,1.4257336,1.0263966,1.299821,1.2739149,5.5895157,5.697423,6.2682786,5.645797,2.604725,3.3832552,0.7871659,2.5951223
0.11870902,0.014717464,0.4355884,1.0701705,1.0181489,1.2250577,1.0511366,7.7186356,5.4448633,4.4957976,7.834664,5.5631046,3.3179038,4.0778837,5.5374947
0.10377449,0.010417217,0.24122429,0.7934924,1.0142757,1.3635978,0.7398008,4.131706,5.5012307,7.2178745,4.1013765,0.13678944,3.09715,4.5202346,0.28633118
0.15951401,0.02464929,0.38866267,1.0318856,1.014097,1.0476034,1.0533825,8.731424,5.5564027,8.84528,8.775148,2.4365323,3.317984,1.5856459,2.418928
0.24120419,0.055101767,0.43844783,1.3850178,1.010625,1.5119509,1.3364815,9.286639,5.4776564,9.169366,9.245267,2.5478609,2.9662473,3.3433118,2.603461
0.16906689,0.029855859,0.6592138,1.1747829,1.0271385,1.4738832,1.2412567,4.6624017,5.5894713,4.466747,4.657985,0.86423516,3.4646451,1.2099465,0.8955523
0.090647124,0.008062578,0.16882284,0.58671963,1.015045,1.4235202,0.64184356,7.4628754,5.6117535,6.3742332,7.4828544,0.49093294,3.052739,2.336861,0.48921585
0.068518385,0.0042856093,0.1593612,0.564406,0.98859304,1.3525457,0.7916765,6.1258683,5.3417664,4.7715597,6.136778,0.180383,2.7220333,1.3839294,0.2556088
0.0961381,0.009424714,0.12461113,0.65462315,1.0162412,1.4882829,0.6507561,2.937506,5.438841,5.310693,2.9550095,5.0913954,3.5090106,3.2289824,5.050722
0.13306858,0.016602747,0.39945397,1.0661939,1.0176803,1.2240871,1.115182,9.669429,5.465808,5.1835012,9.670918,4.658036,3.3849936,4.934284,4.673182
0.116344504,0.014993799,0.2136032,0.6678666,0.99377614,1.4212337,0.687912,3.699626,5.2503557,3.9211092,3.722751,5.1087513,2.9003532,0.016242266,5.0431414
0.13396642,0.018245932,0.3854871,0.75410527,1.0010186,1.1881053,0.85139024,3.987112,5.2982135,4.788588,3.9835682,1.3700361,3.0519352,1.8146486,1.3800907
0.14298661,0.021642542,0.39698496,1.02813,0.99969697,1.2074889,1.1692395,8.623444,5.405557,6.6993723,8.612729,0.5362408,2.7998943,2.491158,0.45694995
0.17030437,0.03019226,0.329145,1.0661522,1.0162508,1.6017374,1.0002264,8.489185,5.506494,8.106424,8.402442,3.4505668,3.6910465,4.9519506,3.477188
0.14809097,0.021302685,0.3867318,1.3247329,1.0085834,1.5245044,1.2721615,3.1378994,5.4470973,3.7902474,3.2057557,6.077035,3.0367942,0.58984613,6.0919724
0.13589075,0.018460369,0.29919526,0.93681765,1.0162959,1.4058516,0.9090019,5.6534514,5.6069646,5.583056,5.6857934,3.2152586,3.5583577,4.126514,3.1922574
