snr_gt,snr_raw,snr_denoised,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,phase_rad_true,phase_rad_raw,phase_rad_denoised,phase_rad_signal
0.13385938,0.017233124,0.6334845,1.1843839,0.99853855,0.5763968,1.1498303,5.662489,5.4867797,9.151129,5.639161,5.790342,2.8778298,2.1570587,5.6801043
0.1767723,0.030838473,0.50810546,1.0145509,0.99551445,0.86827767,1.0246034,8.380629,5.5105653,4.253626,8.372316,2.3601038,2.6916668,5.585946,2.3086772
0.18389457,0.033229467,0.71147734,1.1083646,1.0086384,1.2760255,1.1272414,5.085358,5.4892135,5.7127647,5.1330347,3.0361211,2.967104,5.4374514,3.0335953
0.15620214,0.023716418,0.51359564,1.052643,1.0219882,0.8891039,1.0769806,1.5328028,5.637928,5.451548,1.5008361,1.6876518,3.323512,4.666345,1.6645523
0.14827792,0.022009132,0.61235344,1.2199957,1.0038443,1.1016455,1.1824377,7.80484,5.319004,4.624729,7.8034973,0.5966287,2.9684062,4.1334753,0.6953436
0.13671808,0.019961633,0.55492646,0.9734657,1.0160804,0.95416576,0.9967391,2.408162,5.4621263,7.441901,2.4249334,3.7460413,3.1283026,1.1705631,3.7127335
0.07213984,0.00535342,0.22275361,0.568268,1.0138148,1.404646,0.5846492,3.3089912,5.5956264,5.2501,3.3627982,0.27208176,3.0016055,3.4099631,0.23527431
0.06741712,0.0046598422,0.23224725,0.55775625,0.9995145,1.0286903,0.6138617,9.816241,5.5762153,4.8678045,9.823946,0.57977027,2.8216746,4.13758,0.54231906
0.063845605,0.0040810658,0.28068724,0.5301848,1.023888,0.9148773,0.5417253,9.173341,5.653237,5.4875693,9.128639,4.5965757,3.2210343,4.1976714,4.516771
0.23777266,0.051749118,0.8014801,1.4643229,0.9652977,0.82791406,1.3402553,4.0780478,5.211922,5.3925858,4.0971894,0.28477865,2.399224,4.775363,0.28500867
0.19239253,0.04089126,0.64329547,1.4564835,1.0194957,1.1978939,1.3805933,1.4816298,5.528978,5.95236,1.5707238,0.8706361,3.1503375,2.4621308,0.86848366
0.13275135,0.017377159,0.4947002,0.8884323,1.0032827,1.0013558,0.9724975,2.2020853,5.400337,4.715717,2.2269,0.11788084,2.9268348,3.7898698,0.0024738312
0.19940522,0.037256993,0.54939353,1.1715602,1.0215739,1.02337,1.1242689,3.1825366,5.6661,7.371286,3.1716256,5.415853,3.5187745,4.473513,5.3553433
0.12862082,0.015015956,0.27360478,0.5529519,1.0207486,0.9998846,0.5984451,8.606263,5.4932218,5.689704,8.624474,6.040098,3.4380126,1.9603174,5.9822865
0.14158313,0.020954734,0.6000156,1.206986,1.0054699,0.8813648,1.2534643,9.426365,5.47595,7.583497,9.562797,5.6657276,3.0875106,0.5434805,5.5051975
0.19974089,0.039887577,0.4969757,0.95620984,0.99739313,1.1144702,0.94396067,5.930628,5.2549706,3.787763,6.006661,2.621245,2.94875,4.6345797,2.5811467
0.11896219,0.01437825,0.48170644,0.99863076,1.0114347,1.2005275,0.9948586,6.357024,5.462767,3.729189,6.441241,2.1503775,3.12615,4.903805,2.1024253
0.07833698,0.0065881815,0.36208415,0.60147464,1.0288129,0.90438974,0.6516671,2.1731606,5.646403,6.4000225,2.3288324,0.07024779,3.3005002,4.2839975,0.47332358
0.16236866,0.024226822,0.5255426,0.89078605,1.0020094,0.86782587,0.98336136,2.0200405,5.3728595,3.0438862,2.0737936,0.341186,3.185032,3.1555762,0.35816073
0.084588,0.006756243,0.2347865,0.6826331,1.0023364,1.2846571,0.70942605,1.8997409,5.3415203,8.8124695,1.8083222,5.6248574,2.9501631,4.067751,5.559272
0.10987852,0.012149128,0.10907995,0.50648546,1.020585,1.5009267,0.5684577,2.9828417,5.6031995,9.071259,2.8253698,5.9876385,3.074331,2.0745602,5.9590845
0.14535269,0.02235054,0.46488398,0.9129387,1.0193683,0.8894407,1.0104685,4.6851063,5.5806956,6.980071,4.708687,4.1331167,3.3025603,2.6684556,4.0258656
0.13097066,0.017172502,0.26710808,0.6042094,1.0149204,0.6038872,0.70633596,3.0473177,5.4029512,7.023774,2.9638145,6.01077,3.5432825,2.0695472,5.9527254
0.2187379,0.045254026,0.50224286,0.68536407,1.0118446,1.2995657,0.66250485,7.906849,5.5858803,7.0903587,7.8489957,3.3182993,3.0814073,3.1535988,3.3466656
0.11632129,0.013922643,0.41940978,0.8076936,1.021485,1.0183839,0.8282389,7.051041,5.6646805,6.2863364,7.098502,0.5091904,3.391651,3.9708924,0.5383215
0.11422386,0.013930683,0.4374722,0.9533255,1.010806,1.1133455,1.0517228,9.518758,5.374774,6.3712225,9.479099,1.2505116,3.10963,2.1587737,1.2463099
0.082075305,0.0076122135,0.3772816,0.74080384,1.0087845,0.9846866,0.8107491,8.06357,5.3403845,3.581768,8.036104,3.1939578,3.6079006,2.8633766,3.1660542
0.22383696,0.0537182,0.69057447,1.4526553,1.0087608,1.4087663,1.3580832,8.122998,5.48467,5.210687,8.150471,0.91033876,3.342447,5.5390778,1.0165262
0.23989367,0.05481393,0.7795263,1.4192963,0.98289335,0.72650373,1.3204589,6.8306527,5.441844,7.101124,6.8162575,0.3429379,2.5291538,3.485375,0.36753774
0.098318145,0.010228026,0.41700888,0.74837947,1.0168097,0.9860427,0.82850593,1.3555709,5.573649,3.6286936,1.3447855,0.28523842,3.3561954,4.2825365,0.35951376
0.13824923,0.020605404,0.6832162,0.9487319,1.002484,0.94080055,0.76432544,7.1858406,5.4090743,6.1242223,7.4039516,0.77517575,3.5481982,1.8213804,0.87173307
0.12204603,0.014255906,0.64427465,1.1074042,1.0141618,0.49418193,1.2327442,7.596511,5.491087,7.671986,7.5491257,4.0889764,3.0802274,1.6994457,4.1539526
0.09136513,0.009422563,0.28550488,0.68638355,1.0230621,1.6787965,0.680957,1.1518427,5.667152,5.7090936,1.1275306,4.69415,3.5584707,2.4710402,4.644917
0.253579,0.057814732,0.58082813,1.1283199,1.0072128,0.80100703,1.1296598,8.454689,5.529899,3.9389687,8.453901,2.7277508,2.959238,3.68245,2.7272618
0.12128972,0.014893949,0.52504396,0.920535,1.0152371,0.9870262,0.90935975,2.4508338,5.4273825,4.685418,2.4431102,5.6757326,3.4948056,4.9382734,5.671667
0.050612584,0.0025532958,0.22672512,0.53106445,1.0112247,0.87231493,0.5533899,7.0645943,5.532446,5.3043017,7.026359,3.07999,2.8901372,3.5096102,3.0560555
0.08724453,0.007323257,0.39415288,0.75692034,1.0181454,1.230179,0.7598936,4.221943,5.5787582,6.3979626,4.236068,3.1997333,3.1948786,2.523248,3.2386017
0.1109124,0.013059588,0.37458843,0.6833017,1.0239888,1.2538736,0.67934275,9.786577,5.640949,7.6199274,9.690582,4.2937193,3.4760122,0.8346102,4.2710376
0.1445484,0.019575367,0.57750094,1.3228012,1.0153328,1.132363,1.1965213,7.465481,5.5046024,4.7416306,7.505519,1.8192993,3.2509193,0.5018871,1.8073742
0.15759379,0.022912456,0.6225399,0.99752235,1.0215918,0.7842962,0.95442235,7.9984713,5.446857,6.3940477,8.103679,5.620398,3.5666406,2.3878114,5.5421925
0.104085736,0.011736262,0.41704643,0.68006283,0.992289,0.95399815,0.66200703,3.736722,5.339665,7.730178,3.6865468,6.272412,3.2713568,5.2539673,3.5414672
0.15694624,0.023465782,0.5436318,1.0689433,1.0124046,1.3539999,1.0568391,4.8289733,5.4787908,5.8962207,4.8463616,5.1312017,3.1690047,5.1742115,5.07652
0.1043316,0.012848387,0.598243,0.93622416,1.0192715,1.2495751,0.95143145,6.041635,5.468524,5.948324,6.0798545,3.5109222,3.527677,3.5933065,3.4683855
0.0969622,0.009229988,0.46964726,0.92752427,1.0061595,1.015423,0.9642463,4.952629,5.2489357,5.1986446,4.886465,5.1799827,3.5206988,4.539257,5.1086454
0.084505714,0.007687273,0.25778875,0.7014237,1.0175325,1.1904923,0.68825454,9.427956,5.495362,5.536787,9.435135,4.473084,3.3045983,5.8741217,4.483326
0.19687685,0.032865997,0.53195095,1.1391433,1.0146803,0.7916801,1.1768388,6.8471875,5.537231,6.9618487,6.7158413,0.07279228,3.568568,4.8325224,-0.076122046
0.2714182,0.07491555,0.47757202,1.3202965,1.0091467,1.0653673,1.2292323,7.8891783,5.487133,6.3395267,7.840102,2.377259,3.115709,5.5941124,2.3455882
0.12424085,0.014619741,0.51717377,0.98505384,1.0230097,1.0565072,1.0076821,7.684982,5.6195145,3.4703488,7.7646637,1.476352,3.494376,2.763383,1.440205
0.07640461,0.005799047,0.35060838,0.64877725,0.99899775,0.7396403,0.6457311,9.485912,5.455715,4.1034765,9.464483,1.0487684,2.7118993,4.326156,1.045015
0.10552582,0.011913488,0.27295512,0.76162386,0.99397564,1.1817415,0.80694216,1.7887359,5.4590745,7.1196527,1.8198845,2.2235553,2.727315,3.6847486,2.2332065
0.09883853,0.010216826,0.42468587,0.8139327,0.9877014,1.0471406,0.80574495,3.8443701,5.349277,3.659966,3.8907704,2.8251636,2.6025352,4.2954326,2.7904553
0.2198696,0.04869148,0.7285981,1.3831453,1.0072607,0.55751806,1.2552308,2.2728322,5.4614305,5.849024,2.261379,4.174539,2.979431,1.3843764,4.1170692
0.15444446,0.024686938,0.848094,1.1238396,1.007337,0.63081336,1.2905577,2.811126,5.5493994,5.223292,2.7426987,0.585593,2.8533475,0.52368116,0.6483307
0.22340412,0.053849418,0.7365651,1.4266083,1.0163186,1.006179,1.3321034,4.084276,5.524826,3.965179,4.116882,3.2873945,3.3036506,4.1494083,3.2921047
0.12940568,0.017007945,0.3896123,0.8219453,1.01077,1.3375857,0.8436264,2.645982,5.4437027,6.405899,2.6614237,2.7825348,3.2048545,3.5808487,2.7847478
0.16918595,0.03268561,0.5934064,1.3729186,1.0043415,1.2723613,1.3508657,9.533247,5.4258327,7.1157813,9.403557,6.0356073,3.0681243,5.689649,6.0481734
0.22006142,0.05232243,0.63011557,1.2916687,1.0072958,0.9106033,1.3462237,3.527658,5.4749064,7.789862,3.4916592,5.8536086,3.2989788,4.0454326,5.857554
0.20811982,0.04416352,0.6887618,1.4488988,1.0199382,1.2406874,1.3554308,5.4403033,5.4816837,6.362434,5.4746823,0.8725331,3.5521429,2.609535,0.9099101
0.117981106,0.016030788,0.4717534,0.74177796,1.0017424,0.7739361,0.7151488,8.523619,5.2934012,5.264045,8.471248,3.3517106,3.0426545,3.6144004,3.387081
0.18208514,0.036854897,0.6364412,1.4471735,1.0128727,1.1318825,1.3787094,2.1160262,5.586673,5.1732883,2.0930376,4.1801195,2.9068778,3.7944012,4.1815724
0.17813984,0.03239054,0.5380141,1.1594443,0.99622035,1.3090906,1.1876028,2.3035803,5.4636426,5.3682127,2.3759775,6.0739193,2.8232791,2.665557,6.000538
0.1905091,0.040888697,0.44867215,1.2345202,1.0168227,1.34218,1.1416719,2.8158967,5.420863,3.9455523,2.8874662,4.0863314,3.620731,5.163801,4.0781674
0.093623415,0.009514014,0.3097115,0.6858847,1.0132778,1.0086501,0.7238053,1.5273591,5.563564,6.6856227,1.5203006,0.44420606,3.2706265,2.650945,0.48020172
0.21627924,0.042966466,0.30039117,0.71605325,1.0025138,1.1821527,0.66567475,6.6855383,5.317729,5.536765,6.6927075,4.287944,3.454495,2.5659847,4.2616625
0.1625479,0.027450377,0.7271962,1.4943218,1.024235,0.6817142,1.3445433,8.970843,5.438018,6.0782723,8.977358,4.4653,3.4272702,3.11968,4.484309
0.14530915,0.020474147,0.551704,1.2839857,1.0258021,1.1348691,1.3097907,7.011164,5.632084,6.0877495,6.816477,0.6090918,3.3926463,2.0300083,0.6838939
0.25417355,0.06818463,0.6678777,1.3890454,1.0155247,0.9881388,1.2781532,5.036851,5.5728374,7.308795,5.062357,3.5201654,3.027089,4.5640593,3.486025
0.090475775,0.009429108,0.29307142,0.7621947,1.0158619,1.1686771,0.72892904,9.462113,5.310055,7.259209,9.407641,3.7134495,3.5380254,0.9158733,3.6624126
0.11081355,0.011954568,0.5496165,0.99506193,1.0076684,0.5739296,0.9093812,6.985898,5.4297695,6.3961754,6.995162,5.7187824,2.9600375,4.186277,5.645827
0.13491128,0.017586688,0.49588275,1.0295743,1.0160652,0.627683,0.93602467,7.751702,5.5760007,7.8379164,7.8012185,0.09338591,3.5216084,2.8983402,0.48936296
0.08811081,0.008257765,0.44667542,0.7663916,1.007735,0.89316,0.8364225,6.4515386,5.403288,5.1802397,6.411608,5.8078327,3.1751726,0.6757394,5.832869
0.056744594,0.0031022998,0.22497173,0.6445202,1.0265304,1.3583984,0.69555247,2.1264958,5.549283,3.200136,2.1446366,3.271675,3.5150464,2.60193,3.3381302
0.08884897,0.007875016,0.34538513,0.6859423,1.0189879,0.78718233,0.66731215,4.5756483,5.6649613,6.364671,4.540532,0.42496347,3.155388,3.5875933,0.41904235
0.099534415,0.010387351,0.38993412,0.8188025,1.0133663,0.90295315,0.8415869,4.92395,5.570038,5.494995,4.9476194,0.18508618,3.2253263,3.6592383,0.30645275
0.12789315,0.016357895,0.5191399,0.9219978,1.0132447,0.8318983,1.0451722,2.7697244,5.406425,8.895719,2.7852702,2.2148623,3.2819548,4.76423,2.209249
0.10344364,0.010476116,0.21570343,0.5187211,1.0199556,0.88302505,0.567688,1.9825019,5.4674554,4.787372,1.9363849,3.8127408,3.376346,3.835466,3.7372217
0.16398583,0.026918769,0.4828239,0.97708195,1.0163292,0.9657881,1.0067952,3.9022415,5.4215183,3.7310972,3.989123,2.349071,3.0604217,3.4592862,2.3229797
0.16533509,0.028344609,0.63713604,1.0287988,1.0157907,1.0266984,1.0161715,5.761253,5.558642,6.8424892,5.7768526,6.0800214,3.0784817,3.8495605,5.9601126
0.15695962,0.02539268,0.5140324,0.9752011,1.0121168,0.96746004,0.97177005,6.0243692,5.5228343,5.8816915,5.9498124,5.274447,3.4116352,4.22308,5.202838
0.14756308,0.023116808,0.64958024,1.0924809,1.0276473,0.9555211,1.106689,9.570399,5.595794,5.1256065,9.578655,4.8326774,3.3621213,0.2962985,4.8467755
0.07391154,0.0053927563,0.3182552,0.5896178,1.0079406,0.58037746,0.5840415,8.435848,5.5176463,7.7766247,8.503733,2.4301894,2.9375262,3.6966653,2.423977
0.16651379,0.027616397,0.6825633,1.3814487,1.0031357,0.9182866,1.3372545,4.561989,5.5133953,4.6807733,4.5855246,5.011716,2.8189423,5.398125,4.999896
0.10458792,0.011223955,0.3397921,0.73373395,1.0213568,1.2608584,0.691569,7.2784367,5.578814,4.8507285,7.285941,2.3606782,3.3047283,3.1040034,2.355793
0.10840155,0.011699009,0.4471693,0.9376139,1.0127318,1.026724,0.9199902,4.2826643,5.5674267,5.0973535,4.2336926,5.3618937,3.100292,3.8465238,5.3136473
0.1976973,0.040432885,0.6885224,1.3564065,1.0003837,0.71701944,1.3537798,7.2850404,5.20249,6.2016435,7.461215,5.4315467,3.0349612,2.9992719,5.4371963
0.20186938,0.04161596,0.67867535,1.2156668,1.0007753,1.0007967,1.2013938,8.291977,5.460043,2.3510475,8.256281,1.8540838,2.7959437,2.1572459,1.7871691
0.16707367,0.02669033,0.5392975,1.2220783,1.0178529,0.8364952,1.1887699,4.1302605,5.564856,6.1872582,4.1694694,4.0814056,3.199251,4.032795,4.0668397
0.13689052,0.017726442,0.6837197,1.3005338,1.0191997,1.0248711,1.1882061,6.864853,5.3967185,2.005995,6.8214045,3.678132,3.5626776,3.0227885,3.6278346
0.19882858,0.040322106,0.72901833,1.4670002,0.9983764,1.240495,1.3325635,5.9916687,5.4254785,6.175709,5.930078,5.364729,2.8235478,3.3276386,5.301841
0.0561123,0.003239975,0.27247047,0.5411233,1.0093898,1.2170833,0.56395185,4.349097,5.513849,7.6204042,4.3041935,4.7017455,3.6441944,3.9876437,4.694045
0.18335707,0.035158947,0.697601,1.4973922,1.0154476,0.8304193,1.3734291,8.915336,5.6192293,2.7424831,8.8947315,0.5336947,3.2033212,5.17312,0.57818425
0.22534135,0.050109506,0.73150903,1.4349103,1.0048907,1.016143,1.3592027,5.851499,5.3323364,7.778515,5.8520527,0.030283162,3.2629182,3.8047452,0.08331227
0.09875409,0.00912147,0.23629037,0.6417871,1.0136286,1.3060865,0.61614877,6.3255444,5.5330796,3.699276,6.2287884,4.9308333,2.9267054,0.30807328,4.8935556
0.106938794,0.011426777,0.43709257,0.79479945,1.0079815,1.000971,0.82278717,4.4464726,5.5529876,7.9518366,4.4266543,0.3890748,3.000521,1.3602803,0.39954114
0.17925219,0.031532872,0.7917029,1.1589965,0.9922139,0.931982,1.25432,2.606832,5.4624333,4.2988076,2.6286945,2.0334187,2.614372,2.1876965,2.0063214
0.20055819,0.039855167,0.7308378,1.3804736,1.0209508,1.1297971,1.2944802,8.427535,5.469704,5.9036646,8.485382,2.1271527,3.286911,2.2565992,2.066925
0.1743951,0.03540074,0.59548414,1.0421993,1.0209415,0.7927242,1.0927806,5.424617,5.4702096,3.0068698,5.4803467,0.68069583,3.2052526,5.19323,0.75703776
0.11457257,0.01292089,0.50663775,1.0129888,1.0201515,1.0441866,1.0100815,5.016829,5.584257,8.104877,5.0172625,5.550319,3.113684,5.257114,5.505656
0.08406433,0.0072044055,0.35047814,0.6196674,1.0032363,1.151866,0.5453049,6.0919685,5.2929363,5.813861,6.1008234,4.582452,3.51157,1.928858,4.3656235
0.16377126,0.027913202,0.4474617,1.2238759,1.0211622,0.88250136,1.2253274,8.71326,5.485129,4.6893415,8.726099,4.99377,3.6257415,3.7350507,5.0257235
0.23453496,0.060140003,0.52847433,0.99933004,1.0122472,0.905656,0.9802226,5.8560805,5.5347385,5.920493,5.8749104,4.5218124,3.5489333,5.909539,4.4386916
0.073054425,0.005421883,0.2547193,0.60431963,1.0215392,1.039742,0.6544864,2.2724688,5.544847,8.368625,2.2531242,2.6146426,3.489241,4.9497004,2.6244519
0.2033109,0.04419163,0.55636454,1.4123183,1.017333,0.8763094,1.281321,9.925691,5.3942785,4.3641124,9.896318,4.406054,3.217874,3.5145605,4.47032
0.08457751,0.0070011537,0.39076555,0.73739487,1.0066518,1.121647,0.71898377,1.7195144,5.4712167,6.6710243,1.723705,3.5611427,3.678549,3.2641711,3.5576253
0.121496156,0.015290271,0.54074514,1.0327148,1.0019649,1.2914039,1.0390555,3.858696,5.25021,4.1266575,3.9332745,2.8453724,3.119815,3.1710548,2.8027334
0.21328788,0.046141412,0.6221994,1.3340428,1.006001,0.94101304,1.2943873,8.602299,5.4372044,7.469304,8.639191,5.3928876,3.0467868,2.8062751,5.404933
0.19859377,0.036686398,0.5137041,1.174866,1.0084627,1.2204037,1.160441,1.6029798,5.3500767,5.612144,1.5926273,2.8109016,2.978868,1.8980587,2.8230424
0.08734206,0.007827555,0.40524164,0.734608,1.015531,0.81495655,0.7326932,4.689034,5.6308727,6.647536,4.6607776,0.8717974,3.3886104,3.9351008,0.80822814
0.24421002,0.05571641,0.7602082,1.4996198,1.0214968,1.195555,1.3808252,9.52066,5.5695853,4.121798,9.515,2.6583257,3.2626822,1.331883,2.757384
0.093599126,0.0075296643,0.2753323,0.5928771,1.0116374,0.8951087,0.5931045,4.7826314,5.353016,2.720798,4.804492,3.3233213,3.2563791,0.99893355,3.339517
0.280192,0.07812373,0.5310417,1.3054342,1.0216562,1.3098735,1.2485483,3.7515292,5.4125223,6.6962333,3.7157524,0.85933155,3.3766317,3.8302605,0.92625225
0.13894498,0.020179437,0.5002054,0.96415865,1.0140903,1.1312666,1.0635554,1.9799625,5.4570103,7.579508,1.9530149,0.24407326,3.16145,5.1033936,0.2811954
0.06552998,0.004496516,0.2549903,0.5721681,1.0129727,1.1250181,0.58881676,9.694024,5.350034,5.678053,9.681452,5.0166783,3.1360407,0.6646229,4.9798183
0.1906998,0.039220367,0.3522602,0.742637,1.0221099,1.1407498,0.6960578,6.1188946,5.6167684,5.107371,6.102758,2.420163,3.2987716,3.4285924,2.475819
0.076965764,0.005757012,0.2568367,0.5833222,1.0033767,1.0262073,0.6094587,1.6556876,5.3863463,4.3238053,1.6526475,1.5241706,3.592512,3.3977318,1.4789381
0.10500187,0.010838978,0.39351726,0.7069608,1.0048808,0.9712389,0.6617862,7.47626,5.4256186,4.603742,7.506504,6.2524586,2.805945,5.3698235,5.654548
0.15966131,0.02299334,0.6167082,1.3847172,1.0189295,1.315011,1.2878904,6.914603,5.5065327,5.7574267,6.987647,1.7966974,3.4115467,3.767119,1.7625061
0.13561925,0.01926546,0.38537797,0.79247206,1.001423,1.2624612,0.7628728,7.5403395,5.2015796,5.273627,7.468544,2.6108162,3.240103,3.4303327,2.6140819
0.20716396,0.04345297,0.56852925,1.1108088,0.99376714,1.1107244,1.1362293,3.7458997,5.379542,4.639466,3.715223,1.3551484,2.7126515,2.8461964,1.3921807
0.08190335,0.007824202,0.36746797,0.69955754,0.9971798,0.68061703,0.67521423,4.9941254,5.302117,6.851901,5.1109934,0.35326466,3.463031,4.15572,0.29400754
0.09148652,0.008490493,0.4110305,0.74494404,1.0111511,1.3649672,0.6999872,7.841148,5.377686,7.762824,7.8531246,0.29596195,3.5206766,2.4791152,0.33308387
0.12916322,0.015978182,0.5409462,0.8527436,1.0174662,0.798814,0.86736,5.661106,5.504176,4.0214434,5.5813494,5.3289313,3.62735,4.0576906,5.2263327
0.20242794,0.04517775,1.2116941,1.4478405,0.99727654,1.0980281,1.2815539,7.1958237,5.399382,7.458666,7.301813,1.2358582,2.7942653,5.1220417,1.2890224
0.09438323,0.009453768,0.32567313,0.7114281,1.0060052,0.80628735,0.67998815,7.3984094,5.519012,5.2325654,7.359599,4.141558,2.854397,2.5414908,4.1307335
0.16492674,0.029116025,0.59685755,1.1570795,1.0161299,0.81940335,1.084103,6.4670353,5.485876,6.1353354,6.473436,6.2675138,3.1751935,1.1377609,2.4150302
0.09865667,0.009543359,0.46495092,0.8723141,1.0112569,1.0281942,0.8291832,8.51604,5.3716226,2.8087869,8.44704,3.4546583,3.0895078,2.5945928,3.4687495
0.08840779,0.008770211,0.2790122,0.6426145,0.99790514,1.0970398,0.6680113,2.372348,5.2491727,6.34381,2.3625746,1.8984491,2.9737554,4.7372646,1.8940611
0.39880845,0.15259804,1.9734523,1.0545276,0.9994251,1.2250075,0.8112177,7.1866393,5.3409276,6.764512,7.403013,0.6553134,2.7686117,5.5782404,0.7358794
0.12876809,0.015645452,0.3989298,0.8728749,1.0222508,1.2621156,0.96587664,9.721473,5.5302305,7.698986,9.777262,1.5425088,3.5748506,1.4580818,1.4943086
0.19161075,0.03816395,0.61573666,1.37276,1.0079592,0.9053601,1.2769216,4.5085287,5.419465,4.714781,4.464732,6.0273385,2.8355265,3.652709,5.9327044
0.16452414,0.027930949,0.63122225,1.4257336,1.0263966,0.64965516,1.2739149,5.5895157,5.697423,8.559956,5.645797,2.604725,3.3832552,2.581351,2.5951223
0.11870902,0.014717464,0.5773974,1.0701705,1.0181489,0.6998451,1.0511366,7.7186356,5.4448633,6.5768805,7.834664,5.5631046,3.3179038,3.0401034,5.5374947
0.10377449,0.010417217,0.45871875,0.7934924,1.0142757,0.78989065,0.7398008,4.131706,5.5012307,3.631596,4.1013765,0.13678944,3.09715,4.234722,0.28633118
0.15951401,0.02464929,0.3960496,1.0318856,1.014097,0.49389216,1.0533825,8.731424,5.5564027,5.5203733,8.775148,2.4365323,3.317984,5.3019266,2.418928
0.24120419,0.055101767,0.5749667,1.3850178,1.010625,1.4903312,1.3364815,9.286639,5.4776564,8.845397,9.245267,2.5478609,2.9662473,0.702196,2.603461
0.16906689,0.029855859,0.80809593,1.1747829,1.0271385,1.5355122,1.2412567,4.6624017,5.5894713,6.388879,4.657985,0.86423516,3.4646451,4.9045386,0.8955523
0.090647124,0.008062578,0.3063109,0.58671963,1.015045,0.87038493,0.64184356,7.4628754,5.6117535,4.463456,7.4828544,0.49093294,3.052739,1.390185,0.48921585
0.068518385,0.0042856093,0.20299871,0.564406,0.98859304,0.95456773,0.7916765,6.1258683,5.3417664,3.42409,6.136778,0.180383,2.7220333,5.62723,0.2556088
0.0961381,0.009424714,0.3385114,0.65462315,1.0162412,0.87849915,0.6507561,2.937506,5.438841,4.603775,2.9550095,5.0913954,3.5090106,1.551348,5.050722
0.13306858,0.016602747,0.4990654,1.0661939,1.0176803,1.2366875,1.115182,9.669429,5.465808,3.6754255,9.670918,4.658036,3.3849936,2.7273386,4.673182
0.116344504,0.014993799,0.49781635,0.6678666,0.99377614,0.865145,0.687912,3.699626,5.2503557,5.8231926,3.722751,5.1087513,2.9003532,5.8317785,5.0431414
0.13396642,0.018245932,0.42681423,0.75410527,1.0010186,0.95257926,0.85139024,3.987112,5.2982135,5.672563,3.9835682,1.3700361,3.0519352,1.314648,1.3800907
0.14298661,0.021642542,0.50895023,1.02813,0.99969697,0.9236908,1.1692395,8.623444,5.405557,7.0834217,8.612729,0.5362408,2.7998943,3.8650641,0.45694995
0.17030437,0.03019226,0.5286018,1.0661522,1.0162508,0.88517356,1.0002264,8.489185,5.506494,3.3989906,8.402442,3.4505668,3.6910465,2.8936107,3.477188
0.14809097,0.021302685,0.6231206,1.3247329,1.0085834,1.3121766,1.2721615,3.1378994,5.4470973,6.839186,3.2057557,6.077035,3.0367942,3.972116,6.0919724
0.13589075,0.018460369,0.5140198,0.93681765,1.0162959,1.0122099,0.9090019,5.6534514,5.6069646,7.382327,5.6857934,3.2152586,3.5583577,3.8964598,3.1922574
