snr_gt,snr_raw,snr_denoised,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal
1.7974057e+25,0.9763938,1.000584,310000.0,151467.36,149824.08,149824.03,18.959988,10.343263,8.540149,8.54015
1.7974057e+25,0.98190504,1.0020587,310000.0,151467.36,149824.05,149824.08,18.959988,10.343234,8.540151,8.540151
1.7974057e+25,0.9670735,1.0029762,310000.0,151467.39,149824.03,149824.05,18.959988,10.343474,8.540149,8.540151
1.7974057e+25,0.96576345,1.0016214,310000.0,151467.42,149824.06,149824.05,18.959988,10.343696,8.540149,8.54015
1.7974057e+25,0.9219881,1.0019338,310000.0,151467.36,149824.03,149824.05,18.959988,10.34345,8.540149,8.54015
1.7974057e+25,0.8955141,1.0024618,310000.0,151467.34,149824.06,149824.05,18.959988,10.343084,8.54015,8.540151
1.7974057e+25,0.8983788,1.0021248,310000.0,151467.38,149824.05,149824.06,18.959988,10.343524,8.540151,8.54015
1.7974057e+25,0.9281306,1.0028312,310000.0,151467.31,149824.05,149824.05,18.959988,10.34332,8.54015,8.54015
1.7974057e+25,0.9444904,1.0020149,310000.0,151467.4,149824.05,149824.06,18.959988,10.3435,8.54015,8.540151
1.7974057e+25,0.9166838,1.0026917,310000.0,151467.34,149824.05,149824.08,18.959988,10.342911,8.54015,8.54015
1.7974057e+25,0.96318734,1.0031722,310000.0,151467.38,149824.05,149824.06,18.959988,10.343402,8.54015,8.54015
1.7974057e+25,0.94583714,1.0033393,310000.0,151467.36,149824.06,149824.05,18.959988,10.3434725,8.54015,8.54015
1.7974057e+25,0.90643805,1.0017151,310000.0,151467.33,149824.05,149824.06,18.959988,10.343067,8.540149,8.54015
1.7974057e+25,0.971496,1.0026095,310000.0,151467.4,149824.06,149824.06,18.959988,10.343465,8.54015,8.540151
1.7974057e+25,0.9528947,1.002674,310000.0,151467.33,149824.06,149824.03,18.959988,10.3432865,8.540151,8.54015
1.7974057e+25,0.92488855,1.0028361,310000.0,151467.39,149824.06,149824.05,18.959988,10.343217,8.540151,8.54015
1.7974057e+25,0.9114967,1.0023332,310000.0,151467.36,149824.06,149824.06,18.959988,10.343468,8.54015,8.540151
1.7974057e+25,0.9303277,1.002719,310000.0,151467.39,149824.06,149824.06,18.959988,10.343594,8.540149,8.54015
1.7974057e+25,0.900668,1.0024306,310000.0,151467.34,149824.06,149824.05,18.959988,10.343324,8.540151,8.54015
1.7974057e+25,0.95416266,1.0023005,310000.0,151467.36,149824.06,149824.06,18.959988,10.343436,8.54015,8.54015
1.7974057e+25,0.94289947,1.0028522,310000.0,151467.38,149824.05,149824.06,18.959988,10.343323,8.54015,8.540151
1.7974057e+25,0.9128315,1.0023267,310000.0,151467.36,149824.03,149824.06,18.959988,10.343521,8.540148,8.54015
1.7974057e+25,0.89543813,1.0016196,310000.0,151467.38,149824.05,149824.06,18.959988,10.343469,8.540151,8.540151
1.7974057e+25,0.9548068,1.0028514,310000.0,151467.4,149824.08,149824.05,18.959988,10.343507,8.540149,8.540151
1.7974057e+25,0.9526333,1.0030332,310000.0,151467.44,149824.05,149824.06,18.959988,10.343448,8.540149,8.540151
1.7974057e+25,0.9406541,1.0027134,310000.0,151467.39,149824.06,149824.03,18.959988,10.343077,8.540149,8.54015
1.7974057e+25,0.9588536,1.0034683,310000.0,151467.34,149824.05,149824.03,18.959988,10.343104,8.54015,8.54015
1.7974057e+25,0.92539334,1.002916,310000.0,151467.28,149824.06,149824.05,18.959988,10.342869,8.54015,8.54015
1.7974057e+25,0.9310168,1.0026393,310000.0,151467.42,149824.06,149824.05,18.959988,10.34354,8.54015,8.540151
1.7974057e+25,0.910368,1.0020204,310000.0,151467.4,149824.06,149824.06,18.959988,10.343112,8.54015,8.54015
1.7974057e+25,0.9216303,1.0021453,310000.0,151467.4,149824.05,149824.08,18.959988,10.343424,8.54015,8.54015
1.7974057e+25,0.9543713,1.002183,310000.0,151467.38,149824.05,149824.06,18.959988,10.343318,8.540151,8.540151
1.7974057e+25,0.92459244,1.0019627,310000.0,151467.38,149824.06,149824.06,18.959988,10.343218,8.540149,8.54015
1.7974057e+25,0.9809436,1.0021288,310000.0,151467.39,149824.05,149824.05,18.959988,10.343359,8.540149,8.54015
1.7974057e+25,0.9671565,1.0026505,310000.0,151467.36,149824.06,149824.06,18.959988,10.343425,8.540151,8.54015
1.7974057e+25,0.95665425,1.0025498,310000.0,151467.36,149824.05,149824.05,18.959988,10.34294,8.540149,8.54015
1.7974057e+25,0.9366012,1.0028824,310000.0,151467.4,149824.06,149824.03,18.959988,10.343519,8.540151,8.540151
1.7974057e+25,0.93121994,1.0029367,310000.0,151467.36,149824.06,149824.06,18.959988,10.343179,8.54015,8.54015
1.7974057e+25,0.9386904,1.0023173,310000.0,151467.36,149824.05,149824.08,18.959988,10.343473,8.54015,8.54015
1.7974057e+25,0.95105726,1.00334,310000.0,151467.38,149824.06,149824.05,18.959988,10.343131,8.540149,8.540151
1.7974057e+25,0.92737234,1.0022858,310000.0,151467.34,149824.06,149824.05,18.959988,10.343245,8.54015,8.54015
1.7974057e+25,0.96532136,1.0030853,310000.0,151467.33,149824.03,149824.06,18.959988,10.343301,8.54015,8.540151
1.7974057e+25,0.94279164,1.0031112,310000.0,151467.44,149824.06,149824.06,18.959988,10.343751,8.540151,8.54015
1.7974057e+25,0.95145017,1.0028745,310000.0,151467.36,149824.05,149824.06,18.959988,10.343336,8.540151,8.54015
1.7974057e+25,0.93658906,1.0022389,310000.0,151467.34,149824.05,149824.06,18.959988,10.343309,8.54015,8.54015
1.7974057e+25,0.93481725,1.0031708,310000.0,151467.4,149824.06,149824.06,18.959988,10.343612,8.540151,8.54015
1.7974057e+25,0.95912963,1.0014945,310000.0,151467.34,149824.05,149824.05,18.959988,10.343462,8.54015,8.540151
1.7974057e+25,0.95165765,1.001662,310000.0,151467.36,149824.06,149824.03,18.959988,10.343144,8.54015,8.54015
1.7974057e+25,0.9448148,1.0020089,310000.0,151467.39,149824.03,149824.06,18.959988,10.3435755,8.54015,8.540151
1.7974057e+25,0.9671818,1.0018464,310000.0,151467.39,149824.08,149824.05,18.959988,10.343252,8.540151,8.540151
1.7974057e+25,0.9575989,1.0029713,310000.0,151467.34,149824.06,149824.05,18.959988,10.343359,8.540151,8.540151
1.7974057e+25,0.9360479,1.0030668,310000.0,151467.39,149824.05,149824.06,18.959988,10.343536,8.540151,8.54015
1.7974057e+25,0.9273797,1.0028285,310000.0,151467.38,149824.06,149824.05,18.959988,10.34329,8.54015,8.54015
1.7974057e+25,0.9211473,1.0024608,310000.0,151467.39,149824.06,149824.05,18.959988,10.34337,8.54015,8.54015
1.7974057e+25,0.9638475,1.0027366,310000.0,151467.42,149824.05,149824.06,18.959988,10.343234,8.54015,8.54015
1.7974057e+25,0.93970144,1.0024626,310000.0,151467.38,149824.05,149824.06,18.959988,10.3435545,8.540149,8.540149
1.7974057e+25,0.922167,1.0026405,310000.0,151467.34,149824.06,149824.05,18.959988,10.343158,8.540151,8.54015
1.7974057e+25,0.96901846,1.0027605,310000.0,151467.42,149824.05,149824.05,18.959988,10.343569,8.54015,8.54015
1.7974057e+25,0.9307612,1.001999,310000.0,151467.4,149824.02,149824.05,18.959988,10.343344,8.54015,8.540151
1.7974057e+25,0.9451612,1.0029863,310000.0,151467.36,149824.05,149824.06,18.959988,10.343325,8.54015,8.540151
1.7974057e+25,0.95506847,1.0024798,310000.0,151467.31,149824.06,149824.05,18.959988,10.342972,8.54015,8.540149
1.7974057e+25,0.9821518,1.0014055,310000.0,151467.38,149824.03,149824.06,18.959988,10.343398,8.54015,8.54015
1.7974057e+25,0.92284024,1.0026397,310000.0,151467.36,149824.05,149824.05,18.959988,10.343162,8.54015,8.540151
1.7974057e+25,0.9337657,1.0016652,310000.0,151467.39,149824.05,149824.05,18.959988,10.34335,8.54015,8.540151
1.7974057e+25,0.94706345,1.0028805,310000.0,151467.4,149824.06,149824.06,18.959988,10.343711,8.540149,8.54015
1.7974057e+25,0.94402045,1.0036522,310000.0,151467.38,149824.05,149824.06,18.959988,10.343605,8.540151,8.54015
1.7974057e+25,0.93580127,1.0030332,310000.0,151467.38,149824.08,149824.05,18.959988,10.34324,8.54015,8.540151
1.7974057e+25,0.93423486,1.003032,310000.0,151467.38,149824.06,149824.05,18.959988,10.343426,8.54015,8.540151
1.7974057e+25,0.9181523,1.0022066,310000.0,151467.39,149824.06,149824.05,18.959988,10.343737,8.540149,8.54015
1.7974057e+25,0.9110073,1.0023866,310000.0,151467.36,149824.08,149824.08,18.959988,10.343147,8.54015,8.540151
1.7974057e+25,0.91539806,1.0022191,310000.0,151467.39,149824.06,149824.05,18.959988,10.343557,8.540151,8.54015
1.7974057e+25,0.9265501,1.0021452,310000.0,151467.38,149824.03,149824.06,18.959988,10.343105,8.54015,8.54015
1.7974057e+25,0.9711997,1.0022184,310000.0,151467.34,149824.06,149824.03,18.959988,10.343337,8.54015,8.540151
1.7974057e+25,0.91030246,1.0014979,310000.0,151467.36,149824.05,149824.08,18.959988,10.343372,8.540149,8.54015
1.7974057e+25,0.94706017,1.0029533,310000.0,151467.42,149824.05,149824.05,18.959988,10.343451,8.54015,8.54015
1.7974057e+25,0.9416502,1.0026524,310000.0,151467.38,149824.08,149824.06,18.959988,10.34325,8.54015,8.54015
1.7974057e+25,0.9349141,1.0030253,310000.0,151467.34,149824.06,149824.05,18.959988,10.34345,8.54015,8.54015
1.7974057e+25,0.92216873,1.0024382,310000.0,151467.34,149824.05,149824.06,18.959988,10.343336,8.54015,8.540151
1.7974057e+25,0.914068,1.0020031,310000.0,151467.36,149824.06,149824.06,18.959988,10.343361,8.54015,8.54015
1.7974057e+25,0.9571761,1.0033461,310000.0,151467.38,149824.06,149824.05,18.959988,10.343335,8.54015,8.54015
1.7974057e+25,0.9490119,1.0026282,310000.0,151467.38,149824.03,149824.06,18.959988,10.343394,8.54015,8.54015
1.7974057e+25,0.95329505,1.0028707,310000.0,151467.39,149824.06,149824.06,18.959988,10.343453,8.54015,8.54015
1.7974057e+25,0.92919666,1.003045,310000.0,151467.38,149824.06,149824.06,18.959988,10.343584,8.540151,8.54015
1.7974057e+25,0.8888394,1.0022355,310000.0,151467.4,149824.06,149824.08,18.959988,10.343936,8.54015,8.54015
1.7974057e+25,0.91219515,1.002083,310000.0,151467.34,149824.05,149824.05,18.959988,10.343084,8.540151,8.54015
1.7974057e+25,0.9677725,1.0026039,310000.0,151467.38,149824.03,149824.06,18.959988,10.34337,8.540149,8.540151
1.7974057e+25,0.93305147,1.0022658,310000.0,151467.39,149824.05,149824.06,18.959988,10.343571,8.54015,8.54015
1.7974057e+25,0.9489591,1.0032482,310000.0,151467.38,149824.06,149824.05,18.959988,10.3433895,8.54015,8.54015
1.7974057e+25,0.93447363,1.0030863,310000.0,151467.36,149824.05,149824.03,18.959988,10.343323,8.54015,8.54015
1.7974057e+25,0.9660501,1.0024682,310000.0,151467.39,149824.05,149824.03,18.959988,10.343617,8.540149,8.54015
1.7974057e+25,0.947425,1.0023825,310000.0,151467.39,149824.05,149824.03,18.959988,10.34386,8.54015,8.54015
1.7974057e+25,0.947684,1.0020342,310000.0,151467.4,149824.06,149824.05,18.959988,10.343313,8.54015,8.54015
1.7974057e+25,0.9314823,1.0027714,310000.0,151467.38,149824.05,149824.06,18.959988,10.343438,8.54015,8.54015
1.7974057e+25,0.9201815,1.0025394,310000.0,151467.4,149824.06,149824.06,18.959988,10.34319,8.540151,8.54015
1.7974057e+25,0.96592087,1.0031763,310000.0,151467.34,149824.06,149824.05,18.959988,10.343282,8.540151,8.54015
1.7974057e+25,0.9212911,1.0022005,310000.0,151467.42,149824.05,149824.05,18.959988,10.343561,8.540152,8.54015
1.7974057e+25,0.94548446,1.0029303,310000.0,151467.42,149824.06,149824.03,18.959988,10.343741,8.54015,8.540151
1.7974057e+25,0.96728575,1.0019665,310000.0,151467.42,149824.08,149824.05,18.959988,10.343622,8.540151,8.54015
1.7974057e+25,0.9149293,1.0028286,310000.0,151467.39,149824.05,149824.03,18.959988,10.343301,8.540149,8.54015
1.7974057e+25,0.92225647,1.0019658,310000.0,151467.36,149824.06,149824.03,18.959988,10.343323,8.54015,8.540151
1.7974057e+25,0.92610395,1.0020299,310000.0,151467.34,149824.05,149824.03,18.959988,10.343553,8.540149,8.540151
1.7974057e+25,0.9142087,1.0024502,310000.0,151467.34,149824.08,149824.06,18.959988,10.34323,8.54015,8.540151
1.7974057e+25,0.96020395,1.0033832,310000.0,151467.33,149824.05,149824.05,18.959988,10.343248,8.540151,8.540151
1.7974057e+25,0.92105937,1.0028397,310000.0,151467.4,149824.06,149824.06,18.959988,10.343531,8.54015,8.54015
1.7974057e+25,0.9098173,1.001987,310000.0,151467.4,149824.05,149824.05,18.959988,10.343587,8.540148,8.54015
1.7974057e+25,0.91587293,1.0016055,310000.0,151467.34,149824.05,149824.03,18.959988,10.343213,8.540149,8.54015
1.7974057e+25,0.90583044,1.002837,310000.0,151467.39,149824.05,149824.06,18.959988,10.343378,8.540151,8.540151
1.7974057e+25,0.89988786,1.0017412,310000.0,151467.39,149824.06,149824.06,18.959988,10.343558,8.540149,8.54015
1.7974057e+25,0.9367338,1.0027634,310000.0,151467.4,149824.06,149824.05,18.959988,10.343377,8.54015,8.540151
1.7974057e+25,0.9188627,1.0020256,310000.0,151467.36,149824.06,149824.06,18.959988,10.343329,8.540149,8.540151
1.7974057e+25,0.99373984,1.0012784,310000.0,151467.38,149824.08,149824.06,18.959988,10.343475,8.540151,8.54015
1.7974057e+25,0.9270463,1.0033703,310000.0,151467.4,149824.08,149824.03,18.959988,10.343743,8.540151,8.540151
1.7974057e+25,0.96601146,1.0033288,310000.0,151467.39,149824.06,149824.05,18.959988,10.343418,8.540151,8.540151
1.7974057e+25,0.9309566,1.0026919,310000.0,151467.4,149824.06,149824.06,18.959988,10.343374,8.540151,8.540151
1.7974057e+25,0.92291605,1.0030758,310000.0,151467.36,149824.05,149824.03,18.959988,10.343056,8.54015,8.540151
1.7974057e+25,0.9333059,1.0023361,310000.0,151467.38,149824.05,149824.03,18.959988,10.343192,8.540151,8.540151
1.7974057e+25,0.9277762,0.99985486,310000.0,151467.42,149824.05,149824.06,18.959988,10.343287,8.540149,8.540151
1.7974057e+25,0.88136744,0.99950945,310000.0,151467.33,149824.06,149824.06,18.959988,10.34321,8.54015,8.540152
1.7974057e+25,0.91400594,1.0002381,310000.0,151467.36,149824.08,149824.08,18.959988,10.343585,8.54015,8.54015
1.7974057e+25,0.92837155,1.0002866,310000.0,151467.34,149824.05,149824.06,18.959988,10.343352,8.54015,8.54015
1.7974057e+25,0.9177509,0.9999479,310000.0,151467.36,149824.06,149824.05,18.959988,10.343195,8.54015,8.540151
1.7974057e+25,0.90980935,0.99960965,310000.0,151467.44,149824.06,149824.05,18.959988,10.343574,8.54015,8.540151
1.7974057e+25,0.9181917,1.0000099,310000.0,151467.45,149824.06,149824.06,18.959988,10.343835,8.54015,8.540151
1.7974057e+25,0.9294307,1.0000601,310000.0,151467.36,149824.05,149824.06,18.959988,10.34308,8.540149,8.540151
1.7974057e+25,0.91350824,1.0023317,310000.0,151467.39,149824.08,149824.06,18.959988,10.343622,8.54015,8.540151
1.7974057e+25,0.91711086,1.0021788,310000.0,151467.38,149824.05,149824.06,18.959988,10.343209,8.54015,8.540151
1.7974057e+25,0.9075033,1.0016632,310000.0,151467.39,149824.05,149824.06,18.959988,10.343069,8.54015,8.540151
1.7974057e+25,0.96209884,1.0023807,310000.0,151467.38,149824.05,149824.08,18.959988,10.343482,8.54015,8.540151
1.7974057e+25,0.9445213,1.0032203,310000.0,151467.39,149824.06,149824.06,18.959988,10.343489,8.540149,8.540151
1.7974057e+25,0.9388837,1.0022645,310000.0,151467.4,149824.06,149824.06,18.959988,10.343785,8.540151,8.540151
1.7974057e+25,0.97310317,1.0021292,310000.0,151467.39,149824.05,149824.05,18.959988,10.343492,8.54015,8.540151
1.7974057e+25,0.91084045,1.002167,310000.0,151467.42,149824.06,149824.06,18.959988,10.343447,8.54015,8.54015
1.7974057e+25,0.9164816,1.0021925,310000.0,151467.34,149824.06,149824.06,18.959988,10.343082,8.54015,8.540151
1.7974057e+25,0.9448291,1.0024993,310000.0,151467.39,149824.08,149824.06,18.959988,10.343285,8.540151,8.540151
1.7974057e+25,0.9520857,1.0032338,310000.0,151467.39,149824.06,149824.06,18.959988,10.343217,8.54015,8.54015
1.7974057e+25,0.9506799,1.0025561,310000.0,151467.36,149824.05,149824.05,18.959988,10.343132,8.54015,8.540151
1.7974057e+25,0.9557417,1.0029894,310000.0,151467.38,149824.05,149824.05,18.959988,10.343549,8.54015,8.540151
1.7974057e+25,0.89658386,1.0014002,310000.0,151467.4,149824.06,149824.06,18.959988,10.34333,8.540149,8.540151
1.7974057e+25,0.9376068,1.0022043,310000.0,151467.34,149824.06,149824.05,18.959988,10.343022,8.540151,8.540151
1.7974057e+25,0.96025866,1.0023662,310000.0,151467.44,149824.06,149824.06,18.959988,10.343624,8.54015,8.54015
1.7974057e+25,0.92794335,1.0020723,310000.0,151467.38,149824.06,149824.06,18.959988,10.343365,8.54015,8.540151
1.7974057e+25,0.9301339,1.0021963,310000.0,151467.33,149824.05,149824.06,18.959988,10.343048,8.54015,8.540151
1.7974057e+25,0.8956371,1.0015967,310000.0,151467.38,149824.06,149824.05,18.959988,10.343486,8.540148,8.540151
1.7974057e+25,0.94383717,1.0025395,310000.0,151467.42,149824.06,149824.06,18.959988,10.34341,8.540151,8.540151
1.7974057e+25,0.9096075,1.0016809,310000.0,151467.33,149824.05,149824.08,18.959988,10.343065,8.540149,8.540151
1.7974057e+25,0.93245167,1.0029662,310000.0,151467.42,149824.05,149824.05,18.959988,10.343341,8.54015,8.54015
1.7974057e+25,0.919526,1.0021169,310000.0,151467.38,149824.05,149824.06,18.959988,10.343256,8.54015,8.540151
1.7974057e+25,0.904855,1.0020081,310000.0,151467.36,149824.05,149824.06,18.959988,10.343267,8.540149,8.540151
1.7974057e+25,0.9438761,1.0031788,310000.0,151467.38,149824.06,149824.05,18.959988,10.343371,8.54015,8.540152
1.7974057e+25,0.9307366,1.0022646,310000.0,151467.36,149824.06,149824.06,18.959988,10.34334,8.54015,8.540151
1.7974057e+25,0.90585583,1.0018314,310000.0,151467.34,149824.05,149824.06,18.959988,10.343211,8.54015,8.54015
1.7974057e+25,0.91753346,1.002714,310000.0,151467.34,149824.06,149824.06,18.959988,10.343474,8.540149,8.54015
1.7974057e+25,0.92487174,1.0016906,310000.0,151467.36,149824.03,149824.06,18.959988,10.343114,8.54015,8.540152
1.7974057e+25,0.9122332,1.0025189,310000.0,151467.39,149824.08,149824.05,18.959988,10.3434,8.540151,8.54015
1.7974057e+25,0.9036007,1.0012991,310000.0,151467.39,149824.06,149824.08,18.959988,10.343275,8.54015,8.540151
1.7974057e+25,0.9561243,1.0029366,310000.0,151467.38,149824.05,149824.08,18.959988,10.343358,8.54015,8.540151
1.7974057e+25,0.9104329,1.002415,310000.0,151467.34,149824.05,149824.06,18.959988,10.343263,8.540151,8.540151
1.7974057e+25,0.91934854,1.0019745,310000.0,151467.4,149824.06,149824.06,18.959988,10.343372,8.54015,8.540151
