snr_gt,snr_raw,snr_denoised,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,phase_rad_true,phase_rad_raw,phase_rad_denoised,phase_rad_signal
0.15759379,0.022912456,0.2617525,0.99752235,1.0215918,1.541112,0.95442235,7.9984713,5.446857,4.737867,8.103679,5.620398,3.5666406,2.9676623,5.5421925
0.104085736,0.011736262,0.11991182,0.68006283,0.992289,1.5593436,0.66200703,3.736722,5.339665,3.8741126,3.6865468,6.272412,3.2713568,2.8489861,3.5414672
0.15694624,0.023465782,0.22744615,1.0689433,1.0124046,1.2858456,1.0568391,4.8289733,5.4787908,5.721016,4.8463616,5.1312017,3.1690047,4.4313407,5.07652
0.1043316,0.012848387,0.23671174,0.93622416,1.0192715,1.7173841,0.95143145,6.041635,5.468524,3.2084131,6.0798545,3.5109222,3.527677,2.8209963,3.4683855
0.0969622,0.009229988,0.2678233,0.92752427,1.0061595,1.8299235,0.9642463,4.952629,5.2489357,6.679056,4.886465,5.1799827,3.5206988,0.37919092,5.1086454
0.084505714,0.007687273,0.14619939,0.7014237,1.0175325,1.2826139,0.68825454,9.427956,5.495362,5.182708,9.435135,4.473084,3.3045983,1.5498806,4.483326
0.19687685,0.032865997,0.24516144,1.1391433,1.0146803,1.429236,1.1768388,6.8471875,5.537231,6.4720716,6.7158413,0.07279228,3.568568,0.7684454,-0.076122046
0.2714182,0.07491555,0.2509175,1.3202965,1.0091467,1.2745589,1.2292323,7.8891783,5.487133,7.258894,7.840102,2.377259,3.115709,3.7389007,2.3455882
0.12424085,0.014619741,0.19789654,0.98505384,1.0230097,1.5515344,1.0076821,7.684982,5.6195145,4.744001,7.7646637,1.476352,3.494376,0.34021974,1.440205
0.07640461,0.005799047,0.12541206,0.64877725,0.99899775,1.5856993,0.6457311,9.485912,5.455715,6.9536076,9.464483,1.0487684,2.7118993,4.843103,1.045015
0.10552582,0.011913488,0.14071576,0.76162386,0.99397564,1.5089637,0.80694216,1.7887359,5.4590745,3.0985723,1.8198845,2.2235553,2.727315,3.9190965,2.2332065
0.09883853,0.010216826,0.20186457,0.8139327,0.9877014,1.5104489,0.80574495,3.8443701,5.349277,6.2224865,3.8907704,2.8251636,2.6025352,3.7560184,2.7904553
0.2198696,0.04869148,0.24476434,1.3831453,1.0072607,2.1506176,1.2552308,2.2728322,5.4614305,4.6540356,2.261379,4.174539,2.979431,3.638781,4.1170692
0.15444446,0.024686938,0.24212383,1.1238396,1.007337,1.5489235,1.2905577,2.811126,5.5493994,2.9300027,2.7426987,0.585593,2.8533475,5.990382,0.6483307
0.22340412,0.053849418,0.33254597,1.4266083,1.0163186,1.5330284,1.3321034,4.084276,5.524826,5.156306,4.116882,3.2873945,3.3036506,3.3994236,3.2921047
0.12940568,0.017007945,0.17650193,0.8219453,1.01077,1.527818,0.8436264,2.645982,5.4437027,4.97644,2.6614237,2.7825348,3.2048545,5.8399725,2.7847478
0.16918595,0.03268561,0.28065583,1.3729186,1.0043415,1.5870724,1.3508657,9.533247,5.4258327,9.352478,9.403557,6.0356073,3.0681243,1.7296782,6.0481734
0.22006142,0.05232243,0.23258182,1.2916687,1.0072958,1.4887369,1.3462237,3.527658,5.4749064,3.1077785,3.4916592,5.8536086,3.2989788,3.689922,5.857554
0.20811982,0.04416352,0.40745738,1.4488988,1.0199382,1.4357346,1.3554308,5.4403033,5.4816837,7.9738774,5.4746823,0.8725331,3.5521429,1.5182302,0.9099101
0.117981106,0.016030788,0.12125691,0.74177796,1.0017424,1.7780141,0.7151488,8.523619,5.2934012,4.1489086,8.471248,3.3517106,3.0426545,4.9249773,3.387081
0.18208514,0.036854897,0.3249882,1.4471735,1.0128727,1.3713965,1.3787094,2.1160262,5.586673,4.6583157,2.0930376,4.1801195,2.9068778,5.2185802,4.1815724
0.17813984,0.03239054,0.19422646,1.1594443,0.99622035,1.6731064,1.1876028,2.3035803,5.4636426,2.7463822,2.3759775,6.0739193,2.8232791,4.445017,6.000538
0.1905091,0.040888697,0.22163449,1.2345202,1.0168227,1.5226449,1.1416719,2.8158967,5.420863,4.141453,2.8874662,4.0863314,3.620731,1.6431906,4.0781674
0.093623415,0.009514014,0.14205295,0.6858847,1.0132778,1.5639968,0.7238053,1.5273591,5.563564,1.9587538,1.5203006,0.44420606,3.2706265,2.2662916,0.48020172
0.21627924,0.042966466,0.15522236,0.71605325,1.0025138,1.2956419,0.66567475,6.6855383,5.317729,6.3571568,6.6927075,4.287944,3.454495,0.38266206,4.2616625
0.1625479,0.027450377,0.44003326,1.4943218,1.024235,1.4650687,1.3445433,8.970843,5.438018,5.2367845,8.977358,4.4653,3.4272702,0.5455409,4.484309
0.14530915,0.020474147,0.27404037,1.2839857,1.0258021,1.5621758,1.3097907,7.011164,5.632084,7.5807486,6.816477,0.6090918,3.3926463,0.49416852,0.6838939
0.25417355,0.06818463,0.24270676,1.3890454,1.0155247,1.9008832,1.2781532,5.036851,5.5728374,5.5391955,5.062357,3.5201654,3.027089,1.1234974,3.486025
0.090475775,0.009429108,0.15929261,0.7621947,1.0158619,1.6572593,0.72892904,9.462113,5.310055,4.0593433,9.407641,3.7134495,3.5380254,1.428266,3.6624126
0.11081355,0.011954568,0.2070288,0.99506193,1.0076684,1.5479368,0.9093812,6.985898,5.4297695,2.7825513,6.995162,5.7187824,2.9600375,3.5526633,5.645827
0.13491128,0.017586688,0.27065364,1.0295743,1.0160652,1.284055,0.93602467,7.751702,5.5760007,6.185257,7.8012185,0.09338591,3.5216084,1.070191,0.48936296
0.08811081,0.008257765,0.15130568,0.7663916,1.007735,1.3915558,0.8364225,6.4515386,5.403288,4.604699,6.411608,5.8078327,3.1751726,5.8567114,5.832869
0.056744594,0.0031022998,0.13937484,0.6445202,1.0265304,1.6514728,0.69555247,2.1264958,5.549283,3.8680274,2.1446366,3.271675,3.5150464,3.3228652,3.3381302
0.08884897,0.007875016,0.13565208,0.6859423,1.0189879,1.5860581,0.66731215,4.5756483,5.6649613,3.8998396,4.540532,0.42496347,3.155388,4.258936,0.41904235
0.099534415,0.010387351,0.18194959,0.8188025,1.0133663,1.3902183,0.8415869,4.92395,5.570038,5.142447,4.9476194,0.18508618,3.2253263,4.28837,0.30645275
0.12789315,0.016357895,0.20995887,0.9219978,1.0132447,1.4803652,1.0451722,2.7697244,5.406425,5.8638325,2.7852702,2.2148623,3.2819548,3.5906599,2.209249
0.10344364,0.010476116,0.10156925,0.5187211,1.0199556,1.0784293,0.567688,1.9825019,5.4674554,5.611053,1.9363849,3.8127408,3.376346,1.1760043,3.7372217
0.16398583,0.026918769,0.17636934,0.97708195,1.0163292,1.7701924,1.0067952,3.9022415,5.4215183,6.1581163,3.989123,2.349071,3.0604217,0.7730975,2.3229797
0.16533509,0.028344609,0.15322015,1.0287988,1.0157907,1.6358597,1.0161715,5.761253,5.558642,5.4249067,5.7768526,6.0800214,3.0784817,2.904884,5.9601126
0.15695962,0.02539268,0.23955461,0.9752011,1.0121168,1.4943922,0.97177005,6.0243692,5.5228343,3.3904538,5.9498124,5.274447,3.4116352,0.31085134,5.202838
0.14756308,0.023116808,0.23676135,1.0924809,1.0276473,1.5688465,1.106689,9.570399,5.595794,8.2689495,9.578655,4.8326774,3.3621213,5.7936306,4.8467755
0.07391154,0.0053927563,0.11165522,0.5896178,1.0079406,1.6448901,0.5840415,8.435848,5.5176463,5.925229,8.503733,2.4301894,2.9375262,0.7868246,2.423977
0.16651379,0.027616397,0.34713885,1.3814487,1.0031357,1.5506628,1.3372545,4.561989,5.5133953,6.643965,4.5855246,5.011716,2.8189423,5.451304,4.999896
0.10458792,0.011223955,0.14286582,0.73373395,1.0213568,1.4344232,0.691569,7.2784367,5.578814,7.1806946,7.285941,2.3606782,3.3047283,4.6477184,2.355793
0.10840155,0.011699009,0.20997861,0.9376139,1.0127318,1.5303961,0.9199902,4.2826643,5.5674267,4.588172,4.2336926,5.3618937,3.100292,5.8176622,5.3136473
0.1976973,0.040432885,0.30652285,1.3564065,1.0003837,1.5063813,1.3537798,7.2850404,5.20249,7.0358734,7.461215,5.4315467,3.0349612,2.4872992,5.4371963
0.20186938,0.04161596,0.20797114,1.2156668,1.0007753,1.6106571,1.2013938,8.291977,5.460043,8.386676,8.256281,1.8540838,2.7959437,3.735811,1.7871691
0.16707367,0.02669033,0.22591765,1.2220783,1.0178529,1.576761,1.1887699,4.1302605,5.564856,4.3079906,4.1694694,4.0814056,3.199251,1.4821138,4.0668397
0.13689052,0.017726442,0.3351258,1.3005338,1.0191997,1.2452028,1.1882061,6.864853,5.3967185,5.5333166,6.8214045,3.678132,3.5626776,1.8061321,3.6278346
0.19882858,0.040322106,0.37879658,1.4670002,0.9983764,1.6919804,1.3325635,5.9916687,5.4254785,5.923291,5.930078,5.364729,2.8235478,3.251169,5.301841
0.0561123,0.003239975,0.102232724,0.5411233,1.0093898,1.5672612,0.56395185,4.349097,5.513849,6.624707,4.3041935,4.7017455,3.6441944,0.92771053,4.694045
0.18335707,0.035158947,0.26005557,1.4973922,1.0154476,1.5125216,1.3734291,8.915336,5.6192293,8.591338,8.8947315,0.5336947,3.2033212,4.2999334,0.57818425
0.22534135,0.050109506,0.333875,1.4349103,1.0048907,1.4066341,1.3592027,5.851499,5.3323364,7.7214165,5.8520527,0.030283162,3.2629182,2.5582788,0.08331227
0.09875409,0.00912147,0.12693617,0.6417871,1.0136286,1.4423525,0.61614877,6.3255444,5.5330796,6.8603306,6.2287884,4.9308333,2.9267054,4.559496,4.8935556
0.106938794,0.011426777,0.14729181,0.79479945,1.0079815,1.7181102,0.82278717,4.4464726,5.5529876,5.614294,4.4266543,0.3890748,3.000521,3.387714,0.39954114
0.17925219,0.031532872,0.23423141,1.1589965,0.9922139,1.6621499,1.25432,2.606832,5.4624333,4.053802,2.6286945,2.0334187,2.614372,4.6891475,2.0063214
0.20055819,0.039855167,0.23183991,1.3804736,1.0209508,1.619735,1.2944802,8.427535,5.469704,7.1213565,8.485382,2.1271527,3.286911,5.787183,2.066925
0.1743951,0.03540074,0.22296815,1.0421993,1.0209415,1.2745651,1.0927806,5.424617,5.4702096,5.942479,5.4803467,0.68069583,3.2052526,1.6199301,0.75703776
0.11457257,0.01292089,0.22879004,1.0129888,1.0201515,1.745758,1.0100815,5.016829,5.584257,3.84857,5.0172625,5.550319,3.113684,2.556522,5.505656
0.08406433,0.0072044055,0.12624405,0.6196674,1.0032363,1.4654931,0.5453049,6.0919685,5.2929363,5.7589283,6.1008234,4.582452,3.51157,0.67266357,4.3656235
0.16377126,0.027913202,0.20356415,1.2238759,1.0211622,1.543194,1.2253274,8.71326,5.485129,8.339825,8.726099,4.99377,3.6257415,1.337235,5.0257235
0.23453496,0.060140003,0.20105708,0.99933004,1.0122472,1.3352604,0.9802226,5.8560805,5.5347385,5.1503134,5.8749104,4.5218124,3.5489333,1.0357372,4.4386916
0.073054425,0.005421883,0.11045402,0.60431963,1.0215392,1.6046543,0.6544864,2.2724688,5.544847,6.5850267,2.2531242,2.6146426,3.489241,1.1615463,2.6244519
0.2033109,0.04419163,0.347217,1.4123183,1.017333,1.492801,1.281321,9.925691,5.3942785,5.59736,9.896318,4.406054,3.217874,2.7291155,4.47032
0.08457751,0.0070011537,0.16658655,0.73739487,1.0066518,1.6349632,0.71898377,1.7195144,5.4712167,5.684244,1.723705,3.5611427,3.678549,0.24897242,3.5576253
0.121496156,0.015290271,0.24765462,1.0327148,1.0019649,1.5823278,1.0390555,3.858696,5.25021,5.379678,3.9332745,2.8453724,3.119815,4.3667035,2.8027334
0.21328788,0.046141412,0.22720198,1.3340428,1.006001,1.5425079,1.2943873,8.602299,5.4372044,8.549811,8.639191,5.3928876,3.0467868,1.4331926,5.404933
0.19859377,0.036686398,0.19726034,1.174866,1.0084627,1.6727314,1.160441,1.6029798,5.3500767,3.5598097,1.5926273,2.8109016,2.978868,5.6062074,2.8230424
0.08734206,0.007827555,0.15685193,0.734608,1.015531,1.6370584,0.7326932,4.689034,5.6308727,6.041333,4.6607776,0.8717974,3.3886104,0.77428365,0.80822814
0.24421002,0.05571641,0.3289254,1.4996198,1.0214968,1.6077831,1.3808252,9.52066,5.5695853,9.265974,9.515,2.6583257,3.2626822,5.087826,2.757384
0.093599126,0.0075296643,0.109357715,0.5928771,1.0116374,1.4235983,0.5931045,4.7826314,5.353016,3.8689156,4.804492,3.3233213,3.2563791,2.8883677,3.339517
0.280192,0.07812373,0.2513389,1.3054342,1.0216562,1.3485447,1.2485483,3.7515292,5.4125223,4.1772165,3.7157524,0.85933155,3.3766317,3.845714,0.92625225
0.13894498,0.020179437,0.20860367,0.96415865,1.0140903,1.605915,1.0635554,1.9799625,5.4570103,6.5362988,1.9530149,0.24407326,3.16145,0.7564324,0.2811954
0.06552998,0.004496516,0.09492105,0.5721681,1.0129727,1.5162115,0.58881676,9.694024,5.350034,4.0013843,9.681452,5.0166783,3.1360407,3.1676536,4.9798183
0.1906998,0.039220367,0.2224793,0.742637,1.0221099,0.9138134,0.6960578,6.1188946,5.6167684,6.853513,6.102758,2.420163,3.2987716,4.5635724,2.475819
0.076965764,0.005757012,0.12342454,0.5833222,1.0033767,1.7915475,0.6094587,1.6556876,5.3863463,5.406865,1.6526475,1.5241706,3.592512,0.814142,1.4789381
0.10500187,0.010838978,0.13236432,0.7069608,1.0048808,1.4967346,0.6617862,7.47626,5.4256186,5.5196877,7.506504,6.2524586,2.805945,4.622568,5.654548
0.15966131,0.02299334,0.3141564,1.3847172,1.0189295,1.5989473,1.2878904,6.914603,5.5065327,7.2642746,6.987647,1.7966974,3.4115467,3.3440785,1.7625061
0.13561925,0.01926546,0.17755352,0.79247206,1.001423,1.147816,0.7628728,7.5403395,5.2015796,6.242282,7.468544,2.6108162,3.240103,2.3061023,2.6140819
0.20716396,0.04345297,0.19424555,1.1108088,0.99376714,1.510539,1.1362293,3.7458997,5.379542,4.9494944,3.715223,1.3551484,2.7126515,3.9201403,1.3921807
0.08190335,0.007824202,0.12441017,0.69955754,0.9971798,1.4372488,0.67521423,4.9941254,5.302117,5.3371005,5.1109934,0.35326466,3.463031,2.8149602,0.29400754
0.09148652,0.008490493,0.14822875,0.74494404,1.0111511,1.4475337,0.6999872,7.841148,5.377686,3.4006116,7.8531246,0.29596195,3.5206766,0.8569076,0.33308387
0.12916322,0.015978182,0.12591538,0.8527436,1.0174662,1.43742,0.86736,5.661106,5.504176,5.495208,5.5813494,5.3289313,3.62735,5.6363087,5.2263327
0.20242794,0.04517775,0.23616904,1.4478405,0.99727654,1.4996231,1.2815539,7.1958237,5.399382,5.7624164,7.301813,1.2358582,2.7942653,3.7794251,1.2890224
0.09438323,0.009453768,0.15862608,0.7114281,1.0060052,1.7146531,0.67998815,7.3984094,5.519012,4.965641,7.359599,4.141558,2.854397,2.492703,4.1307335
0.16492674,0.029116025,0.22861148,1.1570795,1.0161299,1.4781569,1.084103,6.4670353,5.485876,5.808238,6.473436,6.2675138,3.1751935,5.3289585,2.4150302
0.09865667,0.009543359,0.15329185,0.8723141,1.0112569,1.6101828,0.8291832,8.51604,5.3716226,7.8136206,8.44704,3.4546583,3.0895078,4.9663167,3.4687495
0.08840779,0.008770211,0.1259073,0.6426145,0.99790514,2.0566936,0.6680113,2.372348,5.2491727,1.9789584,2.3625746,1.8984491,2.9737554,4.2085004,1.8940611
0.39880845,0.15259804,0.19264403,1.0545276,0.9994251,1.616957,0.8112177,7.1866393,5.3409276,7.082574,7.403013,0.6553134,2.7686117,3.729422,0.7358794
0.12876809,0.015645452,0.24982792,0.8728749,1.0222508,1.4220427,0.96587664,9.721473,5.5302305,5.6785603,9.777262,1.5425088,3.5748506,0.35202932,1.4943086
0.19161075,0.03816395,0.29923588,1.37276,1.0079592,1.3308364,1.2769216,4.5085287,5.419465,3.5397468,4.464732,6.0273385,2.8355265,4.198365,5.9327044
0.16452414,0.027930949,0.35125637,1.4257336,1.0263966,1.3981899,1.2739149,5.5895157,5.697423,6.4925857,5.645797,2.604725,3.3832552,4.017891,2.5951223
0.11870902,0.014717464,0.277658,1.0701705,1.0181489,1.6004063,1.0511366,7.7186356,5.4448633,6.3354106,7.834664,5.5631046,3.3179038,3.383692,5.5374947
0.10377449,0.010417217,0.17987879,0.7934924,1.0142757,1.626547,0.7398008,4.131706,5.5012307,6.30958,4.1013765,0.13678944,3.09715,3.419664,0.28633118
0.15951401,0.02464929,0.18779379,1.0318856,1.014097,1.526387,1.0533825,8.731424,5.5564027,8.956199,8.775148,2.4365323,3.317984,2.1844957,2.418928
0.24120419,0.055101767,0.2490707,1.3850178,1.010625,1.5142797,1.3364815,9.286639,5.4776564,9.217983,9.245267,2.5478609,2.9662473,4.302946,2.603461
0.16906689,0.029855859,0.19184756,1.1747829,1.0271385,1.5278823,1.2412567,4.6624017,5.5894713,5.667853,4.657985,0.86423516,3.4646451,2.9729748,0.8955523
0.090647124,0.008062578,0.10339645,0.58671963,1.015045,1.4752283,0.64184356,7.4628754,5.6117535,6.7980394,7.4828544,0.49093294,3.052739,3.4887915,0.48921585
0.068518385,0.0042856093,0.0995562,0.564406,0.98859304,1.5160803,0.7916765,6.1258683,5.3417664,4.7645903,6.136778,0.180383,2.7220333,3.514595,0.2556088
0.0961381,0.009424714,0.1217209,0.65462315,1.0162412,1.4672747,0.6507561,2.937506,5.438841,5.7857223,2.9550095,5.0913954,3.5090106,1.5987236,5.050722
0.13306858,0.016602747,0.27884066,1.0661939,1.0176803,1.5202472,1.115182,9.669429,5.465808,5.243516,9.670918,4.658036,3.3849936,0.33608818,4.673182
0.116344504,0.014993799,0.10242104,0.6678666,0.99377614,1.311511,0.687912,3.699626,5.2503557,3.1209865,3.722751,5.1087513,2.9003532,3.6924553,5.0431414
0.13396642,0.018245932,0.14604838,0.75410527,1.0010186,1.3862975,0.85139024,3.987112,5.2982135,4.8695254,3.9835682,1.3700361,3.0519352,2.8773253,1.3800907
0.14298661,0.021642542,0.25075212,1.02813,0.99969697,1.5768152,1.1692395,8.623444,5.405557,4.5889554,8.612729,0.5362408,2.7998943,3.3994412,0.45694995
0.17030437,0.03019226,0.1737741,1.0661522,1.0162508,1.6331166,1.0002264,8.489185,5.506494,7.048394,8.402442,3.4505668,3.6910465,0.705531,3.477188
0.14809097,0.021302685,0.27105868,1.3247329,1.0085834,1.7591119,1.2721615,3.1378994,5.4470973,2.655826,3.2057557,6.077035,3.0367942,3.1236708,6.0919724
0.13589075,0.018460369,0.15765785,0.93681765,1.0162959,1.4995764,0.9090019,5.6534514,5.6069646,6.207918,5.6857934,3.2152586,3.5583577,3.1748204,3.1922574
