snr_gt,snr_raw,snr_denoised,amplitude_true,amplitude_raw,amplitude_denoised,amplitude_signal,frequency_hz_true,frequency_hz_raw,frequency_hz_denoised,frequency_hz_signal,phase_rad_true,phase_rad_raw,phase_rad_denoised,phase_rad_signal
0.1767723,0.030838473,0.08768772,1.0145509,0.99551445,1.7001059,1.0246034,8.380629,5.5105653,8.366485,8.372316,2.3601038,2.6916668,1.5138258,2.3086772
0.18389457,0.033229467,0.095625944,1.1083646,1.0086384,1.7461293,1.1272414,5.085358,5.4892135,6.863537,5.1330347,3.0361211,2.967104,1.3537592,3.0335953
0.15620214,0.023716418,0.06945898,1.052643,1.0219882,2.1501484,1.0769806,1.5328028,5.637928,2.5089045,1.5008361,1.6876518,3.323512,2.8000407,1.6645523
0.14827792,0.022009132,0.06521324,1.2199957,1.0038443,1.8044786,1.1824377,7.80484,5.319004,4.3177495,7.8034973,0.5966287,2.9684062,5.3611217,0.6953436
0.13671808,0.019961633,0.058539253,0.9734657,1.0160804,2.0164714,0.9967391,2.408162,5.4621263,3.217745,2.4249334,3.7460413,3.1283026,3.1630993,3.7127335
0.07213984,0.00535342,0.014919063,0.568268,1.0138148,1.9014918,0.5846492,3.3089912,5.5956264,5.457713,3.3627982,0.27208176,3.0016055,4.9875402,0.23527431
0.06741712,0.0046598422,0.011969109,0.55775625,0.9995145,1.7710774,0.6138617,9.816241,5.5762153,5.566719,9.823946,0.57977027,2.8216746,5.8571897,0.54231906
0.063845605,0.0040810658,0.011419657,0.5301848,1.023888,2.7456007,0.5417253,9.173341,5.653237,4.5665374,9.128639,4.5965757,3.2210343,2.6798284,4.516771
0.23777266,0.051749118,0.14980887,1.4643229,0.9652977,1.6007125,1.3402553,4.0780478,5.211922,5.6510615,4.0971894,0.28477865,2.399224,0.5889951,0.28500867
0.19239253,0.04089126,0.13009557,1.4564835,1.0194957,1.5915427,1.3805933,1.4816298,5.528978,5.5315065,1.5707238,0.8706361,3.1503375,5.7663116,0.86848366
0.13275135,0.017377159,0.05030005,0.8884323,1.0032827,1.9185932,0.9724975,2.2020853,5.400337,2.8629336,2.2269,0.11788084,2.9268348,1.6759485,0.0024738312
0.19940522,0.037256993,0.1197478,1.1715602,1.0215739,1.5655069,1.1242689,3.1825366,5.6661,6.00497,3.1716256,5.415853,3.5187745,5.0117855,5.3553433
0.12862082,0.015015956,0.041625746,0.5529519,1.0207486,1.4067608,0.5984451,8.606263,5.4932218,5.1307073,8.624474,6.040098,3.4380126,1.4628932,5.9822865
0.14158313,0.020954734,0.056823578,1.206986,1.0054699,1.707264,1.2534643,9.426365,5.47595,5.18191,9.562797,5.6657276,3.0875106,5.940239,5.5051975
0.19974089,0.039887577,0.119879276,0.95620984,0.99739313,1.8273126,0.94396067,5.930628,5.2549706,4.805054,6.006661,2.621245,2.94875,2.5185988,2.5811467
0.11896219,0.01437825,0.04704603,0.99863076,1.0114347,2.1475759,0.9948586,6.357024,5.462767,5.3535185,6.441241,2.1503775,3.12615,3.4631996,2.1024253
0.07833698,0.0065881815,0.017449964,0.60147464,1.0288129,1.6593342,0.6516671,2.1731606,5.646403,4.5375047,2.3288324,0.07024779,3.3005002,2.407467,0.47332358
0.16236866,0.024226822,0.073015794,0.89078605,1.0020094,1.4619433,0.98336136,2.0200405,5.3728595,4.332021,2.0737936,0.341186,3.185032,5.4507957,0.35816073
0.084588,0.006756243,0.02016412,0.6826331,1.0023364,2.0267978,0.70942605,1.8997409,5.3415203,2.3969886,1.8083222,5.6248574,2.9501631,2.1674113,5.559272
0.10987852,0.012149128,0.034235604,0.50648546,1.020585,1.3792051,0.5684577,2.9828417,5.6031995,5.3429284,2.8253698,5.9876385,3.074331,1.949913,5.9590845
0.14535269,0.02235054,0.064411566,0.9129387,1.0193683,1.8561488,1.0104685,4.6851063,5.5806956,4.3251486,4.708687,4.1331167,3.3025603,4.6317215,4.0258656
0.13097066,0.017172502,0.047045402,0.6042094,1.0149204,1.5965848,0.70633596,3.0473177,5.4029512,4.3063345,2.9638145,6.01077,3.5432825,4.529442,5.9527254
0.2187379,0.045254026,0.14340532,0.68536407,1.0118446,1.3287172,0.66250485,7.906849,5.5858803,6.9023666,7.8489957,3.3182993,3.0814073,5.1172876,3.3466656
0.11632129,0.013922643,0.039691817,0.8076936,1.021485,1.6704183,0.8282389,7.051041,5.6646805,7.4321823,7.098502,0.5091904,3.391651,3.6134324,0.5383215
0.11422386,0.013930683,0.0444406,0.9533255,1.010806,1.9693451,1.0517228,9.518758,5.374774,6.315473,9.479099,1.2505116,3.10963,0.78648627,1.2463099
0.082075305,0.0076122135,0.022320433,0.74080384,1.0087845,1.7854292,0.8107491,8.06357,5.3403845,5.1997833,8.036104,3.1939578,3.6079006,4.7704415,3.1660542
0.22383696,0.0537182,0.16200277,1.4526553,1.0087608,1.8368897,1.3580832,8.122998,5.48467,5.2113323,8.150471,0.91033876,3.342447,4.0929084,1.0165262
0.23989367,0.05481393,0.15274906,1.4192963,0.98289335,1.7751613,1.3204589,6.8306527,5.441844,4.398952,6.8162575,0.3429379,2.5291538,1.8131814,0.36753774
0.098318145,0.010228026,0.026462631,0.74837947,1.0168097,1.9887617,0.82850593,1.3555709,5.573649,6.0391626,1.3447855,0.28523842,3.3561954,3.1104076,0.35951376
0.13824923,0.020605404,0.057588242,0.9487319,1.002484,1.8770766,0.76432544,7.1858406,5.4090743,7.380034,7.4039516,0.77517575,3.5481982,4.4991817,0.87173307
0.12204603,0.014255906,0.04441515,1.1074042,1.0141618,1.9952894,1.2327442,7.596511,5.491087,3.467156,7.5491257,4.0889764,3.0802274,3.7573488,4.1539526
0.09136513,0.009422563,0.024802685,0.68638355,1.0230621,1.8823302,0.680957,1.1518427,5.667152,6.780661,1.1275306,4.69415,3.5584707,4.4046507,4.644917
0.253579,0.057814732,0.15520284,1.1283199,1.0072128,1.7555815,1.1296598,8.454689,5.529899,4.310175,8.453901,2.7277508,2.959238,2.6649964,2.7272618
0.12128972,0.014893949,0.047195297,0.920535,1.0152371,1.7639022,0.90935975,2.4508338,5.4273825,3.226425,2.4431102,5.6757326,3.4948056,3.4301467,5.671667
0.050612584,0.0025532958,0.0077005913,0.53106445,1.0112247,1.8691647,0.5533899,7.0645943,5.532446,2.3453465,7.026359,3.07999,2.8901372,1.7697663,3.0560555
0.08724453,0.007323257,0.02558359,0.75692034,1.0181454,1.7853212,0.7598936,4.221943,5.5787582,2.7671654,4.236068,3.1997333,3.1948786,4.46296,3.2386017
0.1109124,0.013059588,0.039721295,0.6833017,1.0239888,1.7345614,0.67934275,9.786577,5.640949,4.2366853,9.690582,4.2937193,3.4760122,4.9725723,4.2710376
0.1445484,0.019575367,0.059130352,1.3228012,1.0153328,1.8346031,1.1965213,7.465481,5.5046024,6.2190647,7.505519,1.8192993,3.2509193,2.8474445,1.8073742
0.15759379,0.022912456,0.07285665,0.99752235,1.0215918,1.7589899,0.95442235,7.9984713,5.446857,5.7038016,8.103679,5.620398,3.5666406,5.760991,5.5421925
0.104085736,0.011736262,0.031735722,0.68006283,0.992289,1.5425873,0.66200703,3.736722,5.339665,7.754189,3.6865468,6.272412,3.2713568,0.5111401,3.5414672
0.15694624,0.023465782,0.08761865,1.0689433,1.0124046,1.6886474,1.0568391,4.8289733,5.4787908,3.8142328,4.8463616,5.1312017,3.1690047,1.7073543,5.07652
0.1043316,0.012848387,0.034255516,0.93622416,1.0192715,1.5524645,0.95143145,6.041635,5.468524,7.88295,6.0798545,3.5109222,3.527677,0.5486876,3.4683855
0.0969622,0.009229988,0.024467086,0.92752427,1.0061595,1.9900529,0.9642463,4.952629,5.2489357,5.7115893,4.886465,5.1799827,3.5206988,2.7680492,5.1086454
0.084505714,0.007687273,0.021569291,0.7014237,1.0175325,2.0449557,0.68825454,9.427956,5.495362,4.8075233,9.435135,4.473084,3.3045983,3.536487,4.483326
0.19687685,0.032865997,0.1016845,1.1391433,1.0146803,2.0118165,1.1768388,6.8471875,5.537231,6.7734203,6.7158413,0.07279228,3.568568,3.530531,-0.076122046
0.2714182,0.07491555,0.20052254,1.3202965,1.0091467,1.4290248,1.2292323,7.8891783,5.487133,5.6040497,7.840102,2.377259,3.115709,5.660411,2.3455882
0.12424085,0.014619741,0.041061074,0.98505384,1.0230097,1.8389387,1.0076821,7.684982,5.6195145,4.3791265,7.7646637,1.476352,3.494376,3.5488625,1.440205
0.07640461,0.005799047,0.018147815,0.64877725,0.99899775,1.7877342,0.6457311,9.485912,5.455715,7.609887,9.464483,1.0487684,2.7118993,1.232776,1.045015
0.10552582,0.011913488,0.032282177,0.76162386,0.99397564,1.6817172,0.80694216,1.7887359,5.4590745,4.2323976,1.8198845,2.2235553,2.727315,1.2329882,2.2332065
0.09883853,0.010216826,0.029082496,0.8139327,0.9877014,1.7443559,0.80574495,3.8443701,5.349277,5.888734,3.8907704,2.8251636,2.6025352,1.2894256,2.7904553
0.2198696,0.04869148,0.16205461,1.3831453,1.0072607,1.91383,1.2552308,2.2728322,5.4614305,4.951732,2.261379,4.174539,2.979431,1.9096487,4.1170692
0.15444446,0.024686938,0.071177624,1.1238396,1.007337,1.8950454,1.2905577,2.811126,5.5493994,3.7216094,2.7426987,0.585593,2.8533475,3.0821447,0.6483307
0.22340412,0.053849418,0.15818943,1.4266083,1.0163186,2.0072026,1.3321034,4.084276,5.524826,4.397084,4.116882,3.2873945,3.3036506,3.2744608,3.2921047
0.12940568,0.017007945,0.05077387,0.8219453,1.01077,1.7403762,0.8436264,2.645982,5.4437027,3.3161583,2.6614237,2.7825348,3.2048545,3.1400948,2.7847478
0.16918595,0.03268561,0.08978151,1.3729186,1.0043415,1.6626996,1.3508657,9.533247,5.4258327,5.977632,9.403557,6.0356073,3.0681243,5.36672,6.0481734
0.22006142,0.05232243,0.16726567,1.2916687,1.0072958,1.6153738,1.3462237,3.527658,5.4749064,5.205233,3.4916592,5.8536086,3.2989788,4.9006176,5.857554
0.20811982,0.04416352,0.11306515,1.4488988,1.0199382,2.199264,1.3554308,5.4403033,5.4816837,7.0230494,5.4746823,0.8725331,3.5521429,3.7327838,0.9099101
0.117981106,0.016030788,0.051529273,0.74177796,1.0017424,2.0573173,0.7151488,8.523619,5.2934012,4.1498976,8.471248,3.3517106,3.0426545,2.744229,3.387081
0.18208514,0.036854897,0.10494043,1.4471735,1.0128727,2.01646,1.3787094,2.1160262,5.586673,2.7713552,2.0930376,4.1801195,2.9068778,2.9681742,4.1815724
0.17813984,0.03239054,0.094939895,1.1594443,0.99622035,1.8227924,1.1876028,2.3035803,5.4636426,5.969068,2.3759775,6.0739193,2.8232791,1.6477331,6.000538
0.1905091,0.040888697,0.11701052,1.2345202,1.0168227,1.7758026,1.1416719,2.8158967,5.420863,3.891612,2.8874662,4.0863314,3.620731,5.4035497,4.0781674
0.093623415,0.009514014,0.030395072,0.6858847,1.0132778,2.1035929,0.7238053,1.5273591,5.563564,5.9637556,1.5203006,0.44420606,3.2706265,2.4463553,0.48020172
0.21627924,0.042966466,0.13174514,0.71605325,1.0025138,1.4805197,0.66567475,6.6855383,5.317729,4.720452,6.6927075,4.287944,3.454495,4.4826193,4.2616625
0.1625479,0.027450377,0.07582254,1.4943218,1.024235,1.7788858,1.3445433,8.970843,5.438018,6.1236296,8.977358,4.4653,3.4272702,5.1881714,4.484309
0.14530915,0.020474147,0.058117595,1.2839857,1.0258021,2.1224842,1.3097907,7.011164,5.632084,6.8383217,6.816477,0.6090918,3.3926463,3.2430444,0.6838939
0.25417355,0.06818463,0.21717733,1.3890454,1.0155247,1.7249222,1.2781532,5.036851,5.5728374,6.096566,5.062357,3.5201654,3.027089,3.1927524,3.486025
0.090475775,0.009429108,0.030374011,0.7621947,1.0158619,1.8723402,0.72892904,9.462113,5.310055,5.249569,9.407641,3.7134495,3.5380254,3.5819077,3.6624126
0.11081355,0.011954568,0.036479995,0.99506193,1.0076684,1.8837956,0.9093812,6.985898,5.4297695,2.3830283,6.995162,5.7187824,2.9600375,1.0330095,5.645827
0.13491128,0.017586688,0.052158315,1.0295743,1.0160652,1.8262424,0.93602467,7.751702,5.5760007,6.685441,7.8012185,0.09338591,3.5216084,5.453559,0.48936296
0.08811081,0.008257765,0.023899084,0.7663916,1.007735,2.4140792,0.8364225,6.4515386,5.403288,4.495908,6.411608,5.8078327,3.1751726,2.9983945,5.832869
0.056744594,0.0031022998,0.0085973395,0.6445202,1.0265304,1.8071592,0.69555247,2.1264958,5.549283,8.165447,2.1446366,3.271675,3.5150464,0.70196676,3.3381302
0.08884897,0.007875016,0.024044251,0.6859423,1.0189879,1.6524715,0.66731215,4.5756483,5.6649613,5.158268,4.540532,0.42496347,3.155388,1.3047876,0.41904235
0.099534415,0.010387351,0.03255578,0.8188025,1.0133663,1.8444237,0.8415869,4.92395,5.570038,4.518999,4.9476194,0.18508618,3.2253263,1.8350692,0.30645275
0.12789315,0.016357895,0.047965247,0.9219978,1.0132447,1.7051651,1.0451722,2.7697244,5.406425,6.0837135,2.7852702,2.2148623,3.2819548,5.06374,2.209249
0.10344364,0.010476116,0.03228637,0.5187211,1.0199556,1.5285599,0.567688,1.9825019,5.4674554,6.005046,1.9363849,3.8127408,3.376346,3.1001725,3.7372217
0.16398583,0.026918769,0.07913663,0.97708195,1.0163292,1.5652435,1.0067952,3.9022415,5.4215183,3.5707726,3.989123,2.349071,3.0604217,3.8407965,2.3229797
0.16533509,0.028344609,0.08184763,1.0287988,1.0157907,1.5590849,1.0161715,5.761253,5.558642,5.545683,5.7768526,6.0800214,3.0784817,4.8663588,5.9601126
0.15695962,0.02539268,0.08844304,0.9752011,1.0121168,1.7020841,0.97177005,6.0243692,5.5228343,4.3874674,5.9498124,5.274447,3.4116352,2.9253879,5.202838
0.14756308,0.023116808,0.06702272,1.0924809,1.0276473,1.7302672,1.106689,9.570399,5.595794,6.5466967,9.578655,4.8326774,3.3621213,3.0939648,4.8467755
0.07391154,0.0053927563,0.018027905,0.5896178,1.0079406,1.5234401,0.5840415,8.435848,5.5176463,6.8931866,8.503733,2.4301894,2.9375262,3.3507442,2.423977
0.16651379,0.027616397,0.08479008,1.3814487,1.0031357,1.7504407,1.3372545,4.561989,5.5133953,7.152652,4.5855246,5.011716,2.8189423,2.520384,4.999896
0.10458792,0.011223955,0.034056477,0.73373395,1.0213568,1.6781573,0.691569,7.2784367,5.578814,7.037035,7.285941,2.3606782,3.3047283,2.653564,2.355793
0.10840155,0.011699009,0.032877933,0.9376139,1.0127318,1.7061241,0.9199902,4.2826643,5.5674267,4.102764,4.2336926,5.3618937,3.100292,3.3044214,5.3136473
0.1976973,0.040432885,0.13277481,1.3564065,1.0003837,1.743598,1.3537798,7.2850404,5.20249,6.2918425,7.461215,5.4315467,3.0349612,5.886319,5.4371963
0.20186938,0.04161596,0.12302635,1.2156668,1.0007753,1.7243124,1.2013938,8.291977,5.460043,8.325279,8.256281,1.8540838,2.7959437,1.4234316,1.7871691
0.16707367,0.02669033,0.08419692,1.2220783,1.0178529,1.9198357,1.1887699,4.1302605,5.564856,6.580928,4.1694694,4.0814056,3.199251,3.1339474,4.0668397
0.13689052,0.017726442,0.05131621,1.3005338,1.0191997,1.9171585,1.1882061,6.864853,5.3967185,7.3707294,6.8214045,3.678132,3.5626776,5.457283,3.6278346
0.19882858,0.040322106,0.12520595,1.4670002,0.9983764,1.366969,1.3325635,5.9916687,5.4254785,5.779865,5.930078,5.364729,2.8235478,5.8280725,5.301841
0.0561123,0.003239975,0.009784085,0.5411233,1.0093898,1.8319652,0.56395185,4.349097,5.513849,6.969935,4.3041935,4.7017455,3.6441944,4.453271,4.694045
0.18335707,0.035158947,0.08993847,1.4973922,1.0154476,1.98018,1.3734291,8.915336,5.6192293,7.643887,8.8947315,0.5336947,3.2033212,4.100275,0.57818425
0.22534135,0.050109506,0.17930618,1.4349103,1.0048907,1.6696776,1.3592027,5.851499,5.3323364,6.4751415,5.8520527,0.030283162,3.2629182,1.6462513,0.08331227
0.09875409,0.00912147,0.02946969,0.6417871,1.0136286,1.5185795,0.61614877,6.3255444,5.5330796,5.7742968,6.2287884,4.9308333,2.9267054,3.0654898,4.8935556
0.106938794,0.011426777,0.03771959,0.79479945,1.0079815,1.6336448,0.82278717,4.4464726,5.5529876,7.148467,4.4266543,0.3890748,3.000521,0.3455956,0.39954114
0.17925219,0.031532872,0.08887848,1.1589965,0.9922139,1.7487783,1.25432,2.606832,5.4624333,4.881024,2.6286945,2.0334187,2.614372,1.8730954,2.0063214
0.20055819,0.039855167,0.1127173,1.3804736,1.0209508,1.7615047,1.2944802,8.427535,5.469704,7.9343195,8.485382,2.1271527,3.286911,2.251031,2.066925
0.1743951,0.03540074,0.102300756,1.0421993,1.0209415,1.590538,1.0927806,5.424617,5.4702096,6.418968,5.4803467,0.68069583,3.2052526,4.447981,0.75703776
0.11457257,0.01292089,0.037827294,1.0129888,1.0201515,2.005712,1.0100815,5.016829,5.584257,5.4421453,5.0172625,5.550319,3.113684,5.5849085,5.505656
0.08406433,0.0072044055,0.019527096,0.6196674,1.0032363,2.00065,0.5453049,6.0919685,5.2929363,4.885883,6.1008234,4.582452,3.51157,5.0386086,4.3656235
0.16377126,0.027913202,0.08480294,1.2238759,1.0211622,1.6996758,1.2253274,8.71326,5.485129,7.15269,8.726099,4.99377,3.6257415,4.9396124,5.0257235
0.23453496,0.060140003,0.17051175,0.99933004,1.0122472,1.5993924,0.9802226,5.8560805,5.5347385,5.5294223,5.8749104,4.5218124,3.5489333,4.611357,4.4386916
0.073054425,0.005421883,0.014719075,0.60431963,1.0215392,1.7206182,0.6544864,2.2724688,5.544847,6.5780907,2.2531242,2.6146426,3.489241,4.4498153,2.6244519
0.2033109,0.04419163,0.13933598,1.4123183,1.017333,1.7518661,1.281321,9.925691,5.3942785,7.168667,9.896318,4.406054,3.217874,5.929778,4.47032
0.08457751,0.0070011537,0.020632124,0.73739487,1.0066518,1.535771,0.71898377,1.7195144,5.4712167,3.985108,1.723705,3.5611427,3.678549,3.932504,3.5576253
0.121496156,0.015290271,0.043174185,1.0327148,1.0019649,1.8304188,1.0390555,3.858696,5.25021,4.6616144,3.9332745,2.8453724,3.119815,1.969425,2.8027334
0.21328788,0.046141412,0.1362959,1.3340428,1.006001,1.6539663,1.2943873,8.602299,5.4372044,7.0109386,8.639191,5.3928876,3.0467868,5.673608,5.404933
0.19859377,0.036686398,0.108323075,1.174866,1.0084627,1.8651687,1.160441,1.6029798,5.3500767,2.2698867,1.5926273,2.8109016,2.978868,3.4799583,2.8230424
0.08734206,0.007827555,0.025977362,0.734608,1.015531,2.2948542,0.7326932,4.689034,5.6308727,4.8885,4.6607776,0.8717974,3.3886104,3.0232658,0.80822814
0.24421002,0.05571641,0.1477017,1.4996198,1.0214968,1.7637153,1.3808252,9.52066,5.5695853,6.97077,9.515,2.6583257,3.2626822,3.5349655,2.757384
0.093599126,0.0075296643,0.024121046,0.5928771,1.0116374,1.865073,0.5931045,4.7826314,5.353016,6.495613,4.804492,3.3233213,3.2563791,5.727971,3.339517
0.280192,0.07812373,0.22113754,1.3054342,1.0216562,1.8463237,1.2485483,3.7515292,5.4125223,5.1287923,3.7157524,0.85933155,3.3766317,2.4985557,0.92625225
0.13894498,0.020179437,0.059964173,0.96415865,1.0140903,1.7637348,1.0635554,1.9799625,5.4570103,5.210675,1.9530149,0.24407326,3.16145,3.9286609,0.2811954
0.06552998,0.004496516,0.012215125,0.5721681,1.0129727,2.0937238,0.58881676,9.694024,5.350034,5.14212,9.681452,5.0166783,3.1360407,0.7989602,4.9798183
0.1906998,0.039220367,0.120554626,0.742637,1.0221099,1.1241955,0.6960578,6.1188946,5.6167684,5.444823,6.102758,2.420163,3.2987716,4.809582,2.475819
0.076965764,0.005757012,0.017188424,0.5833222,1.0033767,1.6751765,0.6094587,1.6556876,5.3863463,5.9988275,1.6526475,1.5241706,3.592512,4.6240273,1.4789381
0.10500187,0.010838978,0.030029109,0.7069608,1.0048808,1.9884071,0.6617862,7.47626,5.4256186,4.8601766,7.506504,6.2524586,2.805945,2.5197709,5.654548
0.15966131,0.02299334,0.07400924,1.3847172,1.0189295,1.6893487,1.2878904,6.914603,5.5065327,6.7017655,6.987647,1.7966974,3.4115467,5.952772,1.7625061
0.13561925,0.01926546,0.060361132,0.79247206,1.001423,1.8441517,0.7628728,7.5403395,5.2015796,4.2840652,7.468544,2.6108162,3.240103,1.0120033,2.6140819
0.20716396,0.04345297,0.15179235,1.1108088,0.99376714,1.6406202,1.1362293,3.7458997,5.379542,4.4891124,3.715223,1.3551484,2.7126515,0.89908457,1.3921807
0.08190335,0.007824202,0.021287473,0.69955754,0.9971798,1.9038484,0.67521423,4.9941254,5.302117,4.6507597,5.1109934,0.35326466,3.463031,0.59326565,0.29400754
0.09148652,0.008490493,0.024395186,0.74494404,1.0111511,1.7377138,0.6999872,7.841148,5.377686,4.4575496,7.8531246,0.29596195,3.5206766,4.3203197,0.33308387
0.12916322,0.015978182,0.047590658,0.8527436,1.0174662,2.1228693,0.86736,5.661106,5.504176,2.9878259,5.5813494,5.3289313,3.62735,2.8626974,5.2263327
0.20242794,0.04517775,0.1274937,1.4478405,0.99727654,1.9604995,1.2815539,7.1958237,5.399382,3.9625878,7.301813,1.2358582,2.7942653,1.7094907,1.2890224
0.09438323,0.009453768,0.030836532,0.7114281,1.0060052,1.5471802,0.67998815,7.3984094,5.519012,6.0048113,7.359599,4.141558,2.854397,1.4125047,4.1307335
0.16492674,0.029116025,0.07714339,1.1570795,1.0161299,1.8538378,1.084103,6.4670353,5.485876,4.3736234,6.473436,6.2675138,3.1751935,2.6086478,2.4150302
0.09865667,0.009543359,0.030280445,0.8723141,1.0112569,2.0808477,0.8291832,8.51604,5.3716226,8.622638,8.44704,3.4546583,3.0895078,3.6526473,3.4687495
0.08840779,0.008770211,0.027043708,0.6426145,0.99790514,1.582186,0.6680113,2.372348,5.2491727,7.322427,2.3625746,1.8984491,2.9737554,1.7279292,1.8940611
0.39880845,0.15259804,0.4190998,1.0545276,0.9994251,0.9317569,0.8112177,7.1866393,5.3409276,7.5181313,7.403013,0.6553134,2.7686117,1.370561,0.7358794
0.12876809,0.015645452,0.04418725,0.8728749,1.0222508,1.5177691,0.96587664,9.721473,5.5302305,5.0600033,9.777262,1.5425088,3.5748506,4.1850533,1.4943086
0.19161075,0.03816395,0.10463214,1.37276,1.0079592,1.7924979,1.2769216,4.5085287,5.419465,3.5484993,4.464732,6.0273385,2.8355265,1.9464462,5.9327044
0.16452414,0.027930949,0.07388908,1.4257336,1.0263966,1.616892,1.2739149,5.5895157,5.697423,6.2490654,5.645797,2.604725,3.3832552,4.334179,2.5951223
0.11870902,0.014717464,0.044170145,1.0701705,1.0181489,1.4818851,1.0511366,7.7186356,5.4448633,5.4771605,7.834664,5.5631046,3.3179038,1.8741708,5.5374947
0.10377449,0.010417217,0.027441522,0.7934924,1.0142757,1.9325293,0.7398008,4.131706,5.5012307,7.273953,4.1013765,0.13678944,3.09715,1.6486175,0.28633118
0.15951401,0.02464929,0.090436086,1.0318856,1.014097,1.8073964,1.0533825,8.731424,5.5564027,4.9609547,8.775148,2.4365323,3.317984,4.0291414,2.418928
0.24120419,0.055101767,0.17321905,1.3850178,1.010625,1.798349,1.3364815,9.286639,5.4776564,8.087978,9.245267,2.5478609,2.9662473,2.0475583,2.603461
0.16906689,0.029855859,0.078397565,1.1747829,1.0271385,1.7608159,1.2412567,4.6624017,5.5894713,6.913355,4.657985,0.86423516,3.4646451,5.572158,0.8955523
0.090647124,0.008062578,0.027251158,0.58671963,1.015045,1.7177222,0.64184356,7.4628754,5.6117535,6.8511252,7.4828544,0.49093294,3.052739,5.8182096,0.48921585
0.068518385,0.0042856093,0.0136623,0.564406,0.98859304,1.9331758,0.7916765,6.1258683,5.3417664,3.4389396,6.136778,0.180383,2.7220333,2.2095501,0.2556088
0.0961381,0.009424714,0.032860957,0.65462315,1.0162412,1.8038459,0.6507561,2.937506,5.438841,5.034806,2.9550095,5.0913954,3.5090106,4.977453,5.050722
0.13306858,0.016602747,0.045484297,1.0661939,1.0176803,1.6200776,1.115182,9.669429,5.465808,5.071463,9.670918,4.658036,3.3849936,3.9532843,4.673182
0.116344504,0.014993799,0.044646595,0.6678666,0.99377614,1.9971125,0.687912,3.699626,5.2503557,6.175412,3.722751,5.1087513,2.9003532,2.8356333,5.0431414
0.13396642,0.018245932,0.050890278,0.75410527,1.0010186,1.4487998,0.85139024,3.987112,5.2982135,7.010291,3.9835682,1.3700361,3.0519352,0.20663929,1.3800907
0.14298661,0.021642542,0.06217076,1.02813,0.99969697,1.8952608,1.1692395,8.623444,5.405557,6.861018,8.612729,0.5362408,2.7998943,1.3889253,0.45694995
0.17030437,0.03019226,0.10049053,1.0661522,1.0162508,1.6770046,1.0002264,8.489185,5.506494,7.8290524,8.402442,3.4505668,3.6910465,4.0358815,3.477188
0.14809097,0.021302685,0.053546358,1.3247329,1.0085834,1.7836835,1.2721615,3.1378994,5.4470973,2.5558243,3.2057557,6.077035,3.0367942,5.9287233,6.0919724
0.13589075,0.018460369,0.050534528,0.93681765,1.0162959,1.8640742,0.9090019,5.6534514,5.6069646,5.195167,5.6857934,3.2152586,3.5583577,4.444686,3.1922574
